time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city,month,month_name,season,weekend
2023-05-31,18.7,9.5,24.5,0.0,,,19.4,,1011.1,,Yakima,5,May,Spring,No
2023-06-01,15.4,4.0,24.5,0.0,,,7.2,,1014.0,,Yakima,6,June,Summer,No
2023-06-02,18.4,6.8,27.9,0.0,,,8.6,,1015.0,,Yakima,6,June,Summer,No
2023-06-03,21.5,11.8,30.7,0.0,,,9.0,,1015.5,,Yakima,6,June,Summer,Yes
2023-06-04,23.2,15.7,31.8,0.0,,,14.8,,1015.2,,Yakima,6,June,Summer,Yes
2023-06-05,23.1,13.4,32.3,0.0,,,10.8,,1013.7,,Yakima,6,June,Summer,No
2023-06-06,22.8,9.5,32.9,0.0,,,10.8,,1010.7,,Yakima,6,June,Summer,No
2023-06-07,23.2,11.2,34.5,0.0,,,10.1,,1008.3,,Yakima,6,June,Summer,No
2023-06-08,25.6,16.2,30.7,0.3,,,7.9,,1009.0,,Yakima,6,June,Summer,No
2023-06-09,21.3,16.8,22.3,0.5,,,10.1,,1011.6,,Yakima,6,June,Summer,No
2023-06-10,18.8,15.1,25.1,0.0,,,10.8,,1013.4,,Yakima,6,June,Summer,Yes
2023-06-11,19.8,10.1,31.2,0.0,,,9.0,,1012.6,,Yakima,6,June,Summer,Yes
2023-06-12,25.7,18.4,35.1,0.0,,,7.6,,1010.6,,Yakima,6,June,Summer,No
2023-06-13,27.5,12.3,31.8,0.0,,,18.7,,1008.5,,Yakima,6,June,Summer,No
2023-06-14,18.0,9.5,24.5,0.0,,,19.4,,1013.2,,Yakima,6,June,Summer,No
2023-06-15,18.5,12.3,27.3,0.0,,,11.5,,1016.8,,Yakima,6,June,Summer,No
2023-06-16,21.5,10.1,30.1,0.5,,,11.5,,1016.8,,Yakima,6,June,Summer,No
2023-06-17,20.3,12.3,26.8,0.0,,,16.9,,1010.6,,Yakima,6,June,Summer,Yes
2023-06-18,15.7,9.0,20.7,0.0,,,15.1,,1007.5,,Yakima,6,June,Summer,Yes
2023-06-19,12.7,1.8,20.7,0.3,,,11.9,,1009.5,,Yakima,6,June,Summer,No
2023-06-20,14.9,10.1,19.0,0.3,,,7.6,,1018.5,,Yakima,6,June,Summer,No
2023-06-21,15.0,5.1,24.5,0.0,,,5.8,,1020.6,,Yakima,6,June,Summer,No
2023-06-22,19.1,9.0,27.3,0.0,,,10.4,,1015.4,,Yakima,6,June,Summer,No
2023-06-23,19.9,8.4,30.1,0.0,,,10.1,,1012.6,,Yakima,6,June,Summer,No
2023-06-24,19.5,7.9,30.7,0.0,,,8.6,,1015.0,,Yakima,6,June,Summer,Yes
2023-06-25,22.8,11.8,32.3,0.0,,,9.7,,1014.6,,Yakima,6,June,Summer,Yes
2023-06-26,24.4,16.2,30.7,0.0,,,13.7,,1012.2,,Yakima,6,June,Summer,No
2023-06-27,23.8,12.9,32.3,0.0,,,10.4,,1009.2,,Yakima,6,June,Summer,No
2023-06-28,24.7,16.8,32.9,0.0,,,10.1,,1011.6,,Yakima,6,June,Summer,No
2023-06-29,26.4,16.2,35.7,0.0,,,10.8,,1013.0,,Yakima,6,June,Summer,No
2023-06-30,26.7,12.9,35.7,0.0,,,10.1,,1013.2,,Yakima,6,June,Summer,No
2023-07-01,26.9,17.9,34.0,0.0,,,12.6,,1014.9,,Yakima,7,July,Summer,Yes
2023-07-02,24.4,13.4,31.8,0.0,,,11.2,,1015.2,,Yakima,7,July,Summer,Yes
2023-07-03,24.0,12.3,31.8,0.0,,,10.4,,1014.8,,Yakima,7,July,Summer,No
2023-07-04,22.9,12.3,32.3,0.0,,,9.0,,1015.8,,Yakima,7,July,Summer,No
2023-07-05,24.2,12.3,34.5,0.0,,,9.7,,1013.0,,Yakima,7,July,Summer,No
2023-07-06,25.3,13.4,35.7,0.0,,,10.1,,1009.7,,Yakima,7,July,Summer,No
2023-07-07,27.1,15.1,36.2,0.0,,,9.4,,1007.1,,Yakima,7,July,Summer,No
2023-07-08,26.8,16.8,36.2,0.0,,,9.4,,1007.4,,Yakima,7,July,Summer,Yes
2023-07-09,27.8,19.5,36.2,0.3,,,12.2,,1007.1,,Yakima,7,July,Summer,Yes
2023-07-10,25.7,17.9,31.2,5.1,,,14.0,,1010.7,,Yakima,7,July,Summer,No
2023-07-11,22.4,11.2,31.8,0.0,,,8.3,,1013.8,,Yakima,7,July,Summer,No
2023-07-12,24.5,15.1,32.3,0.0,,,10.4,,1012.9,,Yakima,7,July,Summer,No
2023-07-13,24.0,11.2,32.9,0.0,,,7.9,,1015.3,,Yakima,7,July,Summer,No
2023-07-14,26.4,17.9,35.1,0.0,,,8.3,,1016.5,,Yakima,7,July,Summer,No
2023-07-15,27.8,15.1,37.9,0.0,,,9.4,,1014.7,,Yakima,7,July,Summer,Yes
2023-07-16,29.7,19.0,37.3,0.0,,,13.0,,1011.2,,Yakima,7,July,Summer,Yes
2023-07-17,25.7,16.2,27.9,0.0,,,16.9,,1014.1,,Yakima,7,July,Summer,No
2023-07-18,20.9,10.7,30.7,0.0,,,6.8,,1018.1,,Yakima,7,July,Summer,No
2023-07-19,23.8,12.9,34.5,0.0,,,9.0,,1017.1,,Yakima,7,July,Summer,No
2023-07-20,26.1,13.4,37.3,0.0,,,11.9,,1014.5,,Yakima,7,July,Summer,No
2023-07-21,28.8,17.3,36.8,0.0,,,9.7,,1013.6,,Yakima,7,July,Summer,No
2023-07-22,27.0,15.1,35.7,0.0,,,7.6,,1013.5,,Yakima,7,July,Summer,Yes
2023-07-23,26.4,15.1,35.7,0.0,,,12.6,,1010.6,,Yakima,7,July,Summer,Yes
2023-07-24,24.9,13.4,30.7,0.3,,,8.6,,1012.8,,Yakima,7,July,Summer,No
2023-07-25,20.9,12.9,29.0,0.0,,,7.9,,1017.8,,Yakima,7,July,Summer,No
2023-07-26,20.7,9.0,29.0,0.0,,,7.9,,1017.2,,Yakima,7,July,Summer,No
2023-07-27,23.0,14.0,31.8,0.0,,,8.6,,1013.6,,Yakima,7,July,Summer,No
2023-07-28,23.7,14.0,31.8,0.0,,,9.4,,1014.1,,Yakima,7,July,Summer,No
2023-07-29,24.3,12.9,33.4,0.0,,,11.9,,1013.9,,Yakima,7,July,Summer,Yes
2023-07-30,24.0,15.1,31.2,0.0,,,8.6,,1015.4,,Yakima,7,July,Summer,Yes
2023-07-31,21.5,8.4,31.8,0.0,,,7.9,,1016.1,,Yakima,7,July,Summer,No
2023-08-01,24.0,10.7,32.9,0.0,,,7.6,,1014.9,,Yakima,8,August,Summer,No
2023-08-02,25.3,12.3,35.1,0.0,,,10.8,,1013.4,,Yakima,8,August,Summer,No
2023-08-03,26.2,13.4,35.1,0.0,,,7.2,,1014.3,,Yakima,8,August,Summer,No
2023-08-04,26.7,20.1,30.7,0.5,,,10.4,,1016.5,,Yakima,8,August,Summer,No
2023-08-05,21.8,17.9,27.3,1.5,,,6.8,,1018.5,,Yakima,8,August,Summer,Yes
2023-08-06,22.2,17.9,30.1,4.1,,,5.0,,1018.4,,Yakima,8,August,Summer,Yes
2023-08-07,23.7,15.7,28.4,2.5,,,9.4,,1016.2,,Yakima,8,August,Summer,No
2023-08-08,22.3,12.3,31.8,0.0,,,6.5,,1013.1,,Yakima,8,August,Summer,No
2023-08-09,25.2,17.9,31.8,0.0,,,14.8,,1008.9,,Yakima,8,August,Summer,No
2023-08-10,21.7,10.7,30.7,0.0,,,7.2,,1011.2,,Yakima,8,August,Summer,No
2023-08-11,23.3,15.1,32.9,0.0,,,10.8,,1013.2,,Yakima,8,August,Summer,No
2023-08-12,26.5,18.4,33.4,0.0,,,12.6,,1016.5,,Yakima,8,August,Summer,Yes
2023-08-13,25.9,14.5,35.7,0.0,,,11.5,,1018.7,,Yakima,8,August,Summer,Yes
2023-08-14,26.5,14.5,38.4,0.0,,,9.4,,1014.8,,Yakima,8,August,Summer,No
2023-08-15,28.6,17.3,40.7,0.0,,,10.1,,1012.5,,Yakima,8,August,Summer,No
2023-08-16,30.8,16.8,40.1,0.0,,,7.9,,1011.5,,Yakima,8,August,Summer,No
2023-08-17,28.5,17.3,36.2,0.0,,,10.8,,1006.7,,Yakima,8,August,Summer,No
2023-08-18,26.6,16.2,34.0,0.0,,,10.4,,1006.5,,Yakima,8,August,Summer,No
2023-08-19,21.7,9.0,29.5,0.0,,,10.1,,1013.4,,Yakima,8,August,Summer,Yes
2023-08-20,19.5,9.5,29.5,0.0,,,8.6,,1011.4,,Yakima,8,August,Summer,Yes
2023-08-21,19.5,11.8,27.9,0.0,,,7.6,,1008.0,,Yakima,8,August,Summer,No
2023-08-22,21.2,11.2,27.9,0.0,,,8.3,,1012.2,,Yakima,8,August,Summer,No
2023-08-23,17.8,6.8,26.8,0.0,,,5.8,,1017.5,,Yakima,8,August,Summer,No
2023-08-24,18.8,9.0,29.5,0.0,,,10.4,,1017.7,,Yakima,8,August,Summer,No
2023-08-25,21.7,15.7,29.5,2.0,,,9.4,,1016.6,,Yakima,8,August,Summer,No
2023-08-26,22.2,14.0,31.2,0.0,,,9.7,,1016.4,,Yakima,8,August,Summer,Yes
2023-08-27,23.6,14.0,36.2,0.0,,,8.6,,1015.6,,Yakima,8,August,Summer,Yes
2023-08-28,25.9,15.1,37.9,0.0,,,11.9,,1013.4,,Yakima,8,August,Summer,No
2023-08-29,26.0,15.1,27.3,0.0,,,21.6,,1011.7,,Yakima,8,August,Summer,No
2023-08-30,19.7,10.7,27.3,0.0,,,10.8,,1015.5,,Yakima,8,August,Summer,No
2023-08-31,18.0,13.4,19.0,1.0,,,6.1,,1011.2,,Yakima,8,August,Summer,No
2023-09-01,17.8,14.0,26.2,0.5,,,7.2,,1011.1,,Yakima,9,September,Autumn,No
2023-09-02,20.1,11.2,30.7,0.0,,,9.0,,1012.9,,Yakima,9,September,Autumn,Yes
2023-09-03,21.9,15.1,29.5,0.0,,,10.1,,1010.3,,Yakima,9,September,Autumn,Yes
2023-09-04,20.4,11.8,26.2,0.0,,,12.2,,1012.1,,Yakima,9,September,Autumn,No
2023-09-05,17.4,7.9,26.8,0.0,,,7.9,,1013.3,,Yakima,9,September,Autumn,No
2023-09-06,18.3,7.9,27.9,0.0,,,9.7,,1012.0,,Yakima,9,September,Autumn,No
2023-09-07,18.5,8.4,26.8,0.0,,,7.6,,1014.0,,Yakima,9,September,Autumn,No
2023-09-08,19.4,7.3,27.9,0.0,,,7.2,,1017.4,,Yakima,9,September,Autumn,No
2023-09-09,18.7,8.4,31.2,0.0,,,9.4,,1019.2,,Yakima,9,September,Autumn,Yes
2023-09-10,21.3,10.7,32.9,0.0,,,9.0,,1016.1,,Yakima,9,September,Autumn,Yes
2023-09-11,21.6,13.4,30.7,0.0,,,7.9,,1013.9,,Yakima,9,September,Autumn,No
2023-09-12,21.2,10.1,29.0,0.0,,,8.6,,1014.3,,Yakima,9,September,Autumn,No
2023-09-13,20.9,12.3,28.4,0.0,,,7.2,,1017.2,,Yakima,9,September,Autumn,No
2023-09-14,19.0,9.0,29.0,0.0,,,7.9,,1019.1,,Yakima,9,September,Autumn,No
2023-09-15,18.5,8.4,31.2,0.0,,,9.7,,1016.5,,Yakima,9,September,Autumn,No
2023-09-16,19.2,8.4,31.2,0.0,,,7.9,,1013.0,,Yakima,9,September,Autumn,Yes
2023-09-17,19.4,8.4,31.2,0.0,,,7.6,,1012.2,,Yakima,9,September,Autumn,Yes
2023-09-18,19.4,11.8,26.2,0.0,,,13.3,,1012.9,,Yakima,9,September,Autumn,No
2023-09-19,15.3,6.2,24.0,0.0,,,9.0,,1015.1,,Yakima,9,September,Autumn,No
2023-09-20,13.8,7.9,17.9,0.5,,,9.4,,1014.7,,Yakima,9,September,Autumn,No
2023-09-21,14.8,8.4,22.3,0.0,,,12.2,,1017.1,,Yakima,9,September,Autumn,No
2023-09-22,13.7,4.5,21.8,0.0,,,7.9,,1016.3,,Yakima,9,September,Autumn,No
2023-09-23,14.2,6.8,20.7,0.5,,,7.9,,1013.8,,Yakima,9,September,Autumn,Yes
2023-09-24,13.5,5.7,17.3,1.3,,,5.0,,1014.6,,Yakima,9,September,Autumn,Yes
2023-09-25,14.7,11.8,19.5,3.6,,,11.5,,1011.3,,Yakima,9,September,Autumn,No
2023-09-26,16.3,8.4,19.5,0.3,,,19.1,,1014.8,,Yakima,9,September,Autumn,No
2023-09-27,13.2,8.4,20.1,2.3,,,13.0,,1014.3,,Yakima,9,September,Autumn,No
2023-09-28,11.5,2.9,19.5,0.8,,,5.0,,1016.4,,Yakima,9,September,Autumn,No
2023-09-29,11.4,4.0,17.3,0.3,,,6.8,,1013.1,,Yakima,9,September,Autumn,No
2023-09-30,10.2,0.7,21.2,0.0,,,9.0,,1014.6,,Yakima,9,September,Autumn,Yes
2023-10-01,12.0,1.8,22.9,0.0,,,9.4,,1017.4,,Yakima,10,October,Autumn,Yes
2023-10-02,12.4,4.5,18.4,0.0,,,5.8,,1014.3,,Yakima,10,October,Autumn,No
2023-10-03,15.4,7.9,25.1,0.0,,,11.2,,1017.0,,Yakima,10,October,Autumn,No
2023-10-04,19.9,12.9,27.3,0.0,,,21.2,,1021.4,,Yakima,10,October,Autumn,No
2023-10-05,18.2,9.0,26.8,0.0,,,7.9,,1026.2,,Yakima,10,October,Autumn,No
2023-10-06,16.7,8.4,26.2,0.0,,,9.4,,1024.7,,Yakima,10,October,Autumn,No
2023-10-07,15.5,6.8,26.8,0.0,,,8.6,,1017.4,,Yakima,10,October,Autumn,Yes
2023-10-08,16.0,7.3,26.2,0.0,,,8.8,,1010.8,,Yakima,10,October,Autumn,Yes
2023-10-09,15.2,6.8,21.8,0.3,,,8.6,,1004.3,,Yakima,10,October,Autumn,No
2023-10-10,12.4,6.2,17.9,0.3,,,12.6,,1000.7,,Yakima,10,October,Autumn,No
2023-10-11,12.2,4.5,17.9,0.0,,,7.6,,1005.2,,Yakima,10,October,Autumn,No
2023-10-12,10.0,2.9,19.0,0.0,,,7.9,,1017.8,,Yakima,10,October,Autumn,No
2023-10-13,10.5,4.0,19.5,0.0,,,8.3,,1014.3,,Yakima,10,October,Autumn,No
2023-10-14,12.8,6.2,19.0,0.3,,,5.8,,1016.6,,Yakima,10,October,Autumn,Yes
2023-10-15,13.6,8.4,19.0,0.0,,,9.4,,1021.6,,Yakima,10,October,Autumn,Yes
2023-10-16,11.9,7.3,19.5,0.0,,,10.1,,1015.1,,Yakima,10,October,Autumn,No
2023-10-17,12.8,4.5,18.4,0.0,,,5.4,,1021.3,,Yakima,10,October,Autumn,No
2023-10-18,10.8,1.8,21.2,0.0,,,6.8,,1020.3,,Yakima,10,October,Autumn,No
2023-10-19,10.7,1.8,24.5,0.0,,,5.8,,1017.3,,Yakima,10,October,Autumn,No
2023-10-20,13.8,5.7,25.1,0.0,,,9.0,,1014.2,,Yakima,10,October,Autumn,No
2023-10-21,13.3,5.7,22.3,0.0,,,7.6,,1010.8,,Yakima,10,October,Autumn,Yes
2023-10-22,14.7,9.0,20.7,0.0,,,8.6,,1008.8,,Yakima,10,October,Autumn,Yes
2023-10-23,11.3,1.8,18.4,0.0,,,9.7,,1012.6,,Yakima,10,October,Autumn,No
2023-10-24,6.2,0.7,8.4,2.8,,,5.0,,1012.8,,Yakima,10,October,Autumn,No
2023-10-25,6.0,-0.4,9.5,2.0,,,7.9,,1011.0,,Yakima,10,October,Autumn,No
2023-10-26,3.7,-1.5,9.5,2.3,,,5.0,,1022.9,,Yakima,10,October,Autumn,No
2023-10-27,4.6,-3.7,9.0,0.0,,,7.6,,1028.8,,Yakima,10,October,Autumn,No
2023-10-28,0.2,-6.5,8.4,0.0,,,7.2,,1035.4,,Yakima,10,October,Autumn,Yes
2023-10-29,-0.9,-8.1,8.4,0.0,,,5.4,,1036.7,,Yakima,10,October,Autumn,Yes
2023-10-30,-0.2,-7.0,10.1,0.0,,,7.6,,1033.5,,Yakima,10,October,Autumn,No
2023-10-31,0.5,-6.5,9.5,0.0,,,5.8,,1028.0,,Yakima,10,October,Autumn,No
2023-11-01,2.8,-2.0,7.9,1.5,,,1.8,,1023.2,,Yakima,11,November,Autumn,No
2023-11-02,5.3,0.7,9.5,2.5,,,3.2,,1016.1,,Yakima,11,November,Autumn,No
2023-11-03,4.5,-1.5,16.2,1.8,,,3.6,,1020.7,,Yakima,11,November,Autumn,No
2023-11-04,9.5,5.7,11.2,5.1,,,4.7,,1012.2,,Yakima,11,November,Autumn,Yes
2023-11-05,7.0,3.4,12.3,2.0,,,3.6,,1011.2,,Yakima,11,November,Autumn,Yes
2023-11-06,8.9,6.8,12.9,5.1,,,10.8,,1003.2,,Yakima,11,November,Autumn,No
2023-11-07,9.7,4.0,14.5,0.0,,,10.8,,1015.2,,Yakima,11,November,Autumn,No
2023-11-08,6.5,-1.5,12.9,0.0,,,7.6,,1029.0,,Yakima,11,November,Autumn,No
2023-11-09,1.9,-3.7,7.9,0.0,,,4.3,,1024.4,,Yakima,11,November,Autumn,No
2023-11-10,2.2,-3.1,6.8,0.0,,,5.4,,1020.6,,Yakima,11,November,Autumn,No
2023-11-11,7.2,0.1,15.1,0.0,,,14.8,,1014.3,,Yakima,11,November,Autumn,Yes
2023-11-12,4.4,0.1,11.2,0.0,,,7.9,,1016.1,,Yakima,11,November,Autumn,Yes
2023-11-13,4.9,-2.0,14.0,0.0,,,6.1,,1016.4,,Yakima,11,November,Autumn,No
2023-11-14,2.9,-3.1,11.2,0.0,,,8.3,,1018.8,,Yakima,11,November,Autumn,No
2023-11-15,4.1,-2.0,9.0,0.8,,,4.7,,1014.5,,Yakima,11,November,Autumn,No
2023-11-16,2.2,-4.2,10.1,0.0,,,6.5,,1021.6,,Yakima,11,November,Autumn,No
2023-11-17,2.2,-0.4,5.7,0.0,,,1.4,,1022.6,,Yakima,11,November,Autumn,No
2023-11-18,3.5,-0.9,6.8,1.5,,,3.6,,1013.6,,Yakima,11,November,Autumn,Yes
2023-11-19,4.7,-2.0,11.8,0.5,,,9.4,,1021.8,,Yakima,11,November,Autumn,Yes
2023-11-20,2.0,-4.8,9.0,0.0,,,6.1,,1036.5,,Yakima,11,November,Autumn,No
2023-11-21,0.9,-3.1,7.9,0.0,,,2.5,,1030.7,,Yakima,11,November,Autumn,No
2023-11-22,4.2,-0.9,9.5,0.0,,,7.6,,1026.5,,Yakima,11,November,Autumn,No
2023-11-23,2.7,-2.0,10.7,0.0,,,10.4,,1028.3,,Yakima,11,November,Autumn,No
2023-11-24,3.5,-5.4,10.1,0.0,,,9.4,,1028.9,,Yakima,11,November,Autumn,No
2023-11-25,-1.7,-7.6,6.8,0.0,,,6.1,,1031.2,,Yakima,11,November,Autumn,Yes
2023-11-26,-3.0,-9.2,5.1,0.0,,,4.0,,1031.6,,Yakima,11,November,Autumn,Yes
2023-11-27,-2.0,-6.5,3.4,0.0,,,1.8,,1030.2,,Yakima,11,November,Autumn,No
2023-11-28,-0.3,-4.2,1.8,0.0,,,3.6,,1027.5,,Yakima,11,November,Autumn,No
2023-11-29,-0.7,-0.9,0.1,0.0,,,2.2,,1023.0,,Yakima,11,November,Autumn,No
2023-11-30,-0.5,-2.0,1.2,1.8,,,0.4,,1016.5,,Yakima,11,November,Autumn,No
2023-12-01,-0.8,-5.9,1.8,1.3,,,3.6,,1010.2,,Yakima,12,December,Winter,No
2023-12-02,0.4,-2.6,10.7,2.3,,,10.1,,1007.8,,Yakima,12,December,Winter,Yes
2023-12-03,2.8,-0.4,5.1,4.6,,,4.7,,1013.3,,Yakima,12,December,Winter,Yes
2023-12-04,2.2,-0.9,6.8,0.3,,,5.0,,1019.7,,Yakima,12,December,Winter,No
2023-12-05,4.9,3.4,15.7,0.0,,,6.1,,1015.5,,Yakima,12,December,Winter,No
2023-12-06,11.9,4.5,15.1,14.0,,,10.8,,1007.1,,Yakima,12,December,Winter,No
2023-12-07,6.0,0.1,10.7,0.5,,,9.7,,1010.4,,Yakima,12,December,Winter,No
2023-12-08,2.7,-3.1,9.0,0.0,,,5.0,,1025.2,,Yakima,12,December,Winter,No
2023-12-09,-0.5,-3.1,1.8,1.3,,,5.8,,1028.8,,Yakima,12,December,Winter,Yes
2023-12-10,1.7,0.7,6.8,0.3,,,3.2,,1022.0,,Yakima,12,December,Winter,Yes
2023-12-11,4.2,0.1,9.0,0.0,,,8.3,,1024.6,,Yakima,12,December,Winter,No
2023-12-12,4.2,3.4,7.3,0.0,,,5.4,,1028.3,,Yakima,12,December,Winter,No
2023-12-13,4.0,1.2,5.7,0.5,,,3.2,,1026.5,,Yakima,12,December,Winter,No
2023-12-14,4.3,2.9,6.8,0.0,,,2.2,,1025.6,,Yakima,12,December,Winter,No
2023-12-15,5.0,4.0,7.3,0.0,,,3.2,,1030.0,,Yakima,12,December,Winter,No
2023-12-16,4.3,3.4,5.1,0.0,,,3.2,,1026.0,,Yakima,12,December,Winter,Yes
2023-12-17,3.7,2.3,4.0,0.0,,,3.6,,1027.2,,Yakima,12,December,Winter,Yes
2023-12-18,2.7,1.2,4.5,1.8,,,1.4,,1014.2,,Yakima,12,December,Winter,No
2023-12-19,3.5,2.3,6.8,5.8,,,3.6,,1008.2,,Yakima,12,December,Winter,No
2023-12-20,5.3,4.5,6.2,0.0,,,4.3,,1016.2,,Yakima,12,December,Winter,No
2023-12-21,4.4,3.4,5.1,0.0,,,2.9,,1020.3,,Yakima,12,December,Winter,No
2023-12-22,3.6,-2.0,5.7,0.0,,,5.0,,1016.7,,Yakima,12,December,Winter,No
2023-12-23,1.3,-4.8,7.9,0.0,,,6.1,,1026.5,,Yakima,12,December,Winter,Yes
2023-12-24,-2.1,-6.5,2.3,0.0,,,6.5,,1027.7,,Yakima,12,December,Winter,Yes
2023-12-25,0.4,-0.9,2.9,1.0,,,6.8,,1027.1,,Yakima,12,December,Winter,No
2023-12-26,1.3,0.1,2.9,0.8,,,4.3,,1025.1,,Yakima,12,December,Winter,No
2023-12-27,3.0,-0.4,5.7,0.3,,,7.9,,1018.9,,Yakima,12,December,Winter,No
2023-12-28,1.0,-2.0,5.1,0.0,,,7.2,,1024.5,,Yakima,12,December,Winter,No
2023-12-29,5.4,2.3,11.2,0.3,,,10.4,,1018.7,,Yakima,12,December,Winter,No
2023-12-30,3.7,0.1,6.8,1.3,,,1.8,,1016.9,,Yakima,12,December,Winter,Yes
2023-12-31,3.3,0.7,3.4,0.0,,,5.4,,1022.4,,Yakima,12,December,Winter,Yes
2024-01-01,2.2,0.7,4.5,0.0,,,5.0,,1026.9,,Yakima,1,January,Winter,No
2024-01-02,3.3,1.8,4.5,2.5,,,2.5,,1021.1,,Yakima,1,January,Winter,No
2024-01-03,2.5,1.2,4.5,3.0,,,3.2,,1018.6,,Yakima,1,January,Winter,No
2024-01-04,3.4,-0.9,5.7,0.0,,,4.7,,1021.2,,Yakima,1,January,Winter,No
2024-01-05,1.1,-4.2,7.3,0.0,,,4.3,,1022.5,,Yakima,1,January,Winter,No
2024-01-06,5.4,-3.7,7.9,0.0,,,15.5,,1006.3,,Yakima,1,January,Winter,Yes
2024-01-07,0.2,-5.4,7.9,0.0,,,6.8,,1015.7,,Yakima,1,January,Winter,Yes
2024-01-08,-0.7,-4.8,1.2,1.3,,,3.6,,1018.7,,Yakima,1,January,Winter,No
2024-01-09,2.7,-1.5,9.0,0.3,,,14.4,,1003.2,,Yakima,1,January,Winter,No
2024-01-10,2.4,-4.8,6.8,0.3,,,2.9,,1003.6,,Yakima,1,January,Winter,No
2024-01-11,-0.8,-7.0,5.1,0.3,,,11.9,,1007.1,,Yakima,1,January,Winter,No
2024-01-12,-7.9,-14.8,-6.5,3.3,,,9.7,,1024.6,,Yakima,1,January,Winter,No
2024-01-13,-15.0,-17.6,-14.2,0.3,,,11.9,,1028.0,,Yakima,1,January,Winter,Yes
2024-01-14,-15.5,-18.7,-10.4,0.0,,,5.8,,1030.3,,Yakima,1,January,Winter,Yes
2024-01-15,-14.8,-18.7,-8.1,0.0,,,7.2,,1039.6,,Yakima,1,January,Winter,No
2024-01-16,-13.6,-17.6,-8.1,0.0,,,4.7,,1026.9,,Yakima,1,January,Winter,No
2024-01-17,-9.0,-16.5,-7.0,2.0,,,3.6,,1010.5,,Yakima,1,January,Winter,No
2024-01-18,-10.0,-15.4,-3.1,9.7,,,9.4,,1029.0,,Yakima,1,January,Winter,No
2024-01-19,-3.1,-3.7,-0.9,1.8,,,7.9,,1024.6,,Yakima,1,January,Winter,No
2024-01-20,-2.0,-3.1,0.7,0.0,,,2.2,,1011.1,,Yakima,1,January,Winter,Yes
2024-01-21,-0.5,-1.5,1.8,4.8,,,1.1,,1005.8,,Yakima,1,January,Winter,Yes
2024-01-22,1.2,0.1,3.4,2.5,,,2.2,,1005.5,,Yakima,1,January,Winter,No
2024-01-23,1.0,-0.4,1.8,1.0,,,1.8,,1014.0,,Yakima,1,January,Winter,No
2024-01-24,0.4,-0.4,2.9,3.3,,,1.4,,1013.6,,Yakima,1,January,Winter,No
2024-01-25,1.5,0.1,3.4,0.0,,,4.0,,1020.6,,Yakima,1,January,Winter,No
2024-01-26,1.2,0.1,2.9,1.8,,,2.5,,1025.2,,Yakima,1,January,Winter,No
2024-01-27,1.8,0.7,4.5,3.0,,,0.7,,1024.2,,Yakima,1,January,Winter,Yes
2024-01-28,3.2,1.2,7.3,0.0,,,4.0,,1024.1,,Yakima,1,January,Winter,Yes
2024-01-29,4.2,1.8,8.4,0.0,,,7.2,,1022.8,,Yakima,1,January,Winter,No
2024-01-30,4.1,1.8,7.9,0.5,,,5.8,,1016.9,,Yakima,1,January,Winter,No
2024-01-31,5.0,2.3,7.9,6.9,,,4.0,,1005.1,,Yakima,1,January,Winter,No
2024-02-01,5.9,1.8,11.2,0.0,,,4.7,,1000.3,,Yakima,2,February,Winter,No
2024-02-02,4.5,-0.9,10.1,0.0,,,3.2,,1006.1,,Yakima,2,February,Winter,No
2024-02-03,2.2,-1.5,9.5,0.0,,,2.9,,1014.3,,Yakima,2,February,Winter,Yes
2024-02-04,2.7,-2.6,10.1,0.0,,,9.0,,1012.9,,Yakima,2,February,Winter,Yes
2024-02-05,5.4,3.4,6.2,4.8,,,6.8,,1004.5,,Yakima,2,February,Winter,No
2024-02-06,5.2,2.3,8.4,0.0,,,1.8,,1006.4,,Yakima,2,February,Winter,No
2024-02-07,5.6,0.1,10.7,0.0,,,7.2,,1005.6,,Yakima,2,February,Winter,No
2024-02-08,4.4,-2.6,10.1,0.0,,,7.9,,1012.8,,Yakima,2,February,Winter,No
2024-02-09,5.5,-1.5,11.8,0.0,,,5.0,,1019.4,,Yakima,2,February,Winter,No
2024-02-10,1.8,-4.2,9.0,0.0,,,6.5,,1023.9,,Yakima,2,February,Winter,Yes
2024-02-11,3.6,-1.5,9.5,0.0,,,4.7,,1019.8,,Yakima,2,February,Winter,Yes
2024-02-12,4.3,-0.4,10.7,0.0,,,4.0,,1019.1,,Yakima,2,February,Winter,No
2024-02-13,4.4,-2.0,9.0,0.0,,,4.7,,1019.3,,Yakima,2,February,Winter,No
2024-02-14,4.5,0.7,5.1,1.0,,,10.8,,1016.4,,Yakima,2,February,Winter,No
2024-02-15,1.3,-0.4,2.9,3.3,,,5.4,,1019.8,,Yakima,2,February,Winter,No
2024-02-16,-0.2,-6.5,5.1,0.0,,,10.1,,1031.9,,Yakima,2,February,Winter,No
2024-02-17,0.2,-3.7,5.1,0.0,,,10.8,,1023.5,,Yakima,2,February,Winter,Yes
2024-02-18,2.8,1.2,5.1,0.3,,,6.5,,1014.4,,Yakima,2,February,Winter,Yes
2024-02-19,4.1,2.9,6.2,3.0,,,10.4,,1011.4,,Yakima,2,February,Winter,No
2024-02-20,5.0,4.0,8.4,0.0,,,1.8,,1014.4,,Yakima,2,February,Winter,No
