time,city,daily_sales
2024-03-07,Bellingham,292.3
2024-03-08,Bellingham,295.4
2024-03-09,Bellingham,591.01
2024-03-10,Bellingham,593.51
2024-03-11,Bellingham,305.0
2024-03-12,Bellingham,314.5
2024-03-13,Bellingham,296.6
2024-03-14,Bellingham,295.5
2024-03-15,Bellingham,297.5
2024-03-16,Bellingham,589.71
2024-03-17,Bellingham,590.81
2024-03-18,Bellingham,298.7
2024-03-19,Bellingham,298.2
2024-03-20,Bellingham,299.3
2024-03-21,Bellingham,301.4
2024-03-22,Bellingham,301.1
2024-03-23,Bellingham,604.01
2024-03-24,Bellingham,587.51
2024-03-25,Bellingham,307.3
2024-03-26,Bellingham,305.6
2024-03-27,Bellingham,303.3
2024-03-28,Bellingham,301.3
2024-03-29,Bellingham,300.1
2024-03-30,Bellingham,586.61
2024-03-31,Bellingham,587.61
2024-04-01,Bellingham,301.1
2024-04-02,Bellingham,307.2
2024-04-03,Bellingham,299.5
2024-04-04,Bellingham,297.4
2024-04-05,Bellingham,297.7
2024-04-06,Bellingham,591.51
2024-04-07,Bellingham,591.11
2024-04-08,Bellingham,305.3
2024-04-09,Bellingham,301.0
2024-04-10,Bellingham,297.9
2024-04-11,Bellingham,299.4
2024-04-12,Bellingham,299.8
2024-04-13,Bellingham,588.71
2024-04-14,Bellingham,589.61
2024-04-15,Bellingham,299.8
2024-04-16,Bellingham,297.7
2024-04-17,Bellingham,297.6
2024-04-18,Bellingham,299.7
2024-04-19,Bellingham,300.5
2024-04-20,Bellingham,595.51
2024-04-21,Bellingham,593.61
2024-04-22,Bellingham,298.8
2024-04-23,Bellingham,301.1
2024-04-24,Bellingham,302.4
2024-04-25,Bellingham,309.0
2024-04-26,Bellingham,309.8
2024-04-27,Bellingham,597.81
2024-04-28,Bellingham,619.71
2024-04-29,Bellingham,300.9
2024-04-30,Bellingham,305.4
2024-05-01,Bellingham,299.2
2024-05-02,Bellingham,300.0
2024-05-03,Bellingham,302.7
2024-05-04,Bellingham,593.91
2024-05-05,Bellingham,606.11
2024-05-06,Bellingham,307.2
2024-05-07,Bellingham,302.2
2024-05-08,Bellingham,300.6
2024-05-09,Bellingham,303.7
2024-05-10,Bellingham,306.4
2024-05-11,Bellingham,596.71
2024-05-12,Bellingham,595.41
2024-05-13,Bellingham,303.2
2024-05-14,Bellingham,303.8
2024-05-15,Bellingham,304.2
2024-05-16,Bellingham,306.9
2024-05-17,Bellingham,301.7
2024-05-18,Bellingham,591.11
2024-05-19,Bellingham,592.91
2024-05-20,Bellingham,301.8
2024-05-21,Bellingham,329.0
2024-05-22,Bellingham,307.5
2024-05-23,Bellingham,302.8
2024-05-24,Bellingham,308.4
2024-05-25,Bellingham,599.01
2024-05-26,Bellingham,597.81
2024-05-27,Bellingham,302.5
2024-05-28,Bellingham,315.1
2024-05-29,Bellingham,305.4
2024-05-30,Bellingham,302.2
2024-05-31,Bellingham,302.9
2024-06-01,Bellingham,981.91
2024-06-02,Bellingham,996.91
2024-06-03,Bellingham,511.7
2024-06-04,Bellingham,506.7
2024-06-05,Bellingham,496.2
2024-06-06,Bellingham,496.7
2024-06-07,Bellingham,499.0
2024-06-08,Bellingham,984.11
2024-06-09,Bellingham,982.31
2024-06-10,Bellingham,497.1
2024-06-11,Bellingham,499.6
2024-06-12,Bellingham,496.3
2024-06-13,Bellingham,497.2
2024-06-14,Bellingham,501.4
2024-06-15,Bellingham,999.91
2024-06-16,Bellingham,982.31
2024-06-17,Bellingham,497.6
2024-06-18,Bellingham,497.8
2024-06-19,Bellingham,499.2
2024-06-20,Bellingham,501.6
2024-06-21,Bellingham,502.1
2024-06-22,Bellingham,984.91
2024-06-23,Bellingham,984.71
2024-06-24,Bellingham,498.6
2024-06-25,Bellingham,499.6
2024-06-26,Bellingham,508.9
2024-06-27,Bellingham,504.7
2024-06-28,Bellingham,498.8
2024-06-29,Bellingham,986.71
2024-06-30,Bellingham,988.91
2024-07-01,Bellingham,500.4
2024-07-02,Bellingham,498.8
2024-07-03,Bellingham,499.8
2024-07-04,Bellingham,501.0
2024-07-05,Bellingham,503.0
2024-07-06,Bellingham,987.31
2024-07-07,Bellingham,988.41
2024-07-08,Bellingham,505.4
2024-07-09,Bellingham,506.1
2024-07-10,Bellingham,502.9
2024-07-11,Bellingham,501.8
2024-07-12,Bellingham,502.1
2024-07-13,Bellingham,986.51
2024-07-14,Bellingham,987.11
2024-07-15,Bellingham,500.4
2024-07-16,Bellingham,503.6
2024-07-17,Bellingham,503.7
2024-07-18,Bellingham,502.4
2024-07-19,Bellingham,502.5
2024-07-20,Bellingham,987.81
2024-07-21,Bellingham,985.11
2024-07-22,Bellingham,500.1
2024-07-23,Bellingham,500.2
2024-07-24,Bellingham,500.0
2024-07-25,Bellingham,503.7
2024-07-26,Bellingham,499.7
2024-07-27,Bellingham,984.11
2024-07-28,Bellingham,983.71
2024-07-29,Bellingham,523.4
2024-07-30,Bellingham,506.6
2024-07-31,Bellingham,502.4
2024-08-01,Bellingham,503.2
2024-08-02,Bellingham,504.4
2024-08-03,Bellingham,985.51
2024-08-04,Bellingham,986.21
2024-08-05,Bellingham,501.0
2024-08-06,Bellingham,499.1
2024-08-07,Bellingham,500.8
2024-08-08,Bellingham,503.3
2024-08-09,Bellingham,504.0
2024-08-10,Bellingham,985.01
2024-08-11,Bellingham,984.51
2024-08-12,Bellingham,499.7
2024-08-13,Bellingham,500.2
2024-08-14,Bellingham,502.4
2024-08-15,Bellingham,500.7
2024-08-16,Bellingham,500.6
2024-08-17,Bellingham,986.01
2024-08-18,Bellingham,992.81
2024-08-19,Bellingham,500.4
2024-08-20,Bellingham,501.2
2024-08-21,Bellingham,501.6
2024-08-22,Bellingham,499.4
2024-08-23,Bellingham,516.5
2024-08-24,Bellingham,1027.81
2024-08-25,Bellingham,983.51
2024-08-26,Bellingham,507.4
2024-08-27,Bellingham,498.9
2024-08-28,Bellingham,497.1
2024-08-29,Bellingham,498.7
2024-08-30,Bellingham,500.6
2024-08-31,Bellingham,985.21
2024-09-01,Bellingham,792.71
2024-09-02,Bellingham,403.1
2024-09-03,Bellingham,402.5
2024-09-04,Bellingham,403.4
2024-09-05,Bellingham,406.4
2024-09-06,Bellingham,406.4
2024-09-07,Bellingham,791.81
2024-09-08,Bellingham,791.61
2024-09-09,Bellingham,402.8
2024-09-10,Bellingham,403.5
2024-09-11,Bellingham,406.0
2024-09-12,Bellingham,401.8
2024-09-13,Bellingham,403.6
2024-09-14,Bellingham,797.81
2024-09-15,Bellingham,787.11
2024-09-16,Bellingham,399.8
2024-09-17,Bellingham,400.0
2024-09-18,Bellingham,401.9
2024-09-19,Bellingham,400.0
2024-09-20,Bellingham,400.2
2024-09-21,Bellingham,786.01
2024-09-22,Bellingham,788.01
2024-09-23,Bellingham,405.3
2024-09-24,Bellingham,403.6
2024-09-25,Bellingham,453.3
2024-09-26,Bellingham,406.6
2024-09-27,Bellingham,401.7
2024-09-28,Bellingham,785.11
2024-09-29,Bellingham,785.01
2024-09-30,Bellingham,396.7
2024-10-01,Bellingham,400.3
2024-10-02,Bellingham,398.1
2024-10-03,Bellingham,396.3
2024-10-04,Bellingham,415.8
2024-10-05,Bellingham,786.21
2024-10-06,Bellingham,786.11
2024-10-07,Bellingham,399.4
2024-10-08,Bellingham,415.9
2024-10-09,Bellingham,401.2
2024-10-10,Bellingham,396.2
2024-10-11,Bellingham,395.5
2024-10-12,Bellingham,784.71
2024-10-13,Bellingham,786.01
2024-10-14,Bellingham,405.9
2024-10-15,Bellingham,398.6
2024-10-16,Bellingham,411.5
2024-10-17,Bellingham,407.5
2024-10-18,Bellingham,404.8
2024-10-19,Bellingham,829.71
2024-10-20,Bellingham,793.21
2024-10-21,Bellingham,406.7
2024-10-22,Bellingham,397.1
2024-10-23,Bellingham,394.4
2024-10-24,Bellingham,394.9
2024-10-25,Bellingham,394.5
2024-10-26,Bellingham,808.41
2024-10-27,Bellingham,813.11
2024-10-28,Bellingham,415.3
2024-10-29,Bellingham,396.3
2024-10-30,Bellingham,396.5
2024-10-31,Bellingham,398.8
2024-11-01,Bellingham,418.6
2024-11-02,Bellingham,786.61
2024-11-03,Bellingham,784.21
2024-11-04,Bellingham,415.3
2024-11-05,Bellingham,394.2
2024-11-06,Bellingham,394.2
2024-11-07,Bellingham,395.2
2024-11-08,Bellingham,395.8
2024-11-09,Bellingham,795.41
2024-11-10,Bellingham,790.11
2024-11-11,Bellingham,412.0
2024-11-12,Bellingham,423.6
2024-11-13,Bellingham,414.2
2024-11-14,Bellingham,406.9
2024-11-15,Bellingham,393.2
2024-11-16,Bellingham,790.01
2024-11-17,Bellingham,802.51
2024-11-18,Bellingham,417.7
2024-11-19,Bellingham,394.9
2024-11-20,Bellingham,407.4
2024-11-21,Bellingham,397.4
2024-11-22,Bellingham,402.5
2024-11-23,Bellingham,782.81
2024-11-24,Bellingham,779.81
2024-11-25,Bellingham,401.5
2024-11-26,Bellingham,391.0
2024-11-27,Bellingham,394.6
2024-11-28,Bellingham,389.8
2024-11-29,Bellingham,390.8
2024-11-30,Bellingham,778.91
2024-12-01,Bellingham,390.3
2024-12-02,Bellingham,194.3
2024-12-03,Bellingham,194.7
2024-12-04,Bellingham,194.7
2024-12-05,Bellingham,196.2
2024-12-06,Bellingham,204.7
2024-12-07,Bellingham,415.6
2024-12-08,Bellingham,411.3
2024-12-09,Bellingham,198.2
2024-12-10,Bellingham,194.7
2024-12-11,Bellingham,195.8
2024-12-12,Bellingham,195.9
2024-12-13,Bellingham,199.1
2024-12-14,Bellingham,417.6
2024-12-15,Bellingham,402.2
2024-12-16,Bellingham,204.6
2024-12-17,Bellingham,218.4
2024-12-18,Bellingham,214.9
2024-12-19,Bellingham,208.5
2024-12-20,Bellingham,206.7
2024-12-21,Bellingham,400.2
2024-12-22,Bellingham,401.8
2024-12-23,Bellingham,214.2
2024-12-24,Bellingham,209.4
2024-12-25,Bellingham,209.6
2024-12-26,Bellingham,217.8
2024-12-27,Bellingham,204.9
2024-12-28,Bellingham,411.7
2024-12-29,Bellingham,402.0
2024-12-30,Bellingham,200.9
2024-12-31,Bellingham,198.0
2025-01-01,Bellingham,197.1
2025-01-02,Bellingham,198.6
2025-01-03,Bellingham,206.1
2025-01-04,Bellingham,397.2
2025-01-05,Bellingham,395.2
2025-01-06,Bellingham,196.3
2025-01-07,Bellingham,196.9
2025-01-08,Bellingham,199.7
2025-01-09,Bellingham,198.5
2025-01-10,Bellingham,215.9
2025-01-11,Bellingham,394.5
2025-01-12,Bellingham,389.9
2025-01-13,Bellingham,195.5
2025-01-14,Bellingham,195.5
2025-01-15,Bellingham,195.1
2025-01-16,Bellingham,200.4
2025-01-17,Bellingham,194.2
2025-01-18,Bellingham,387.2
2025-01-19,Bellingham,388.4
2025-01-20,Bellingham,193.2
2025-01-21,Bellingham,192.8
2025-01-22,Bellingham,193.2
2025-01-23,Bellingham,193.3
2025-01-24,Bellingham,194.6
2025-01-25,Bellingham,388.2
2025-01-26,Bellingham,386.2
2025-01-27,Bellingham,193.3
2025-01-28,Bellingham,193.2
2025-01-29,Bellingham,193.2
2025-01-30,Bellingham,203.0
2025-01-31,Bellingham,218.0
2025-02-01,Bellingham,395.1
2025-02-02,Bellingham,391.3
2025-02-03,Bellingham,200.1
2025-02-04,Bellingham,189.4
2025-02-05,Bellingham,190.1
2025-02-06,Bellingham,191.5
2025-02-07,Bellingham,191.0
2025-02-08,Bellingham,386.1
2025-02-09,Bellingham,386.1
2025-02-10,Bellingham,191.5
2025-02-11,Bellingham,189.6
2025-02-12,Bellingham,189.9
2025-02-13,Bellingham,193.0
2025-02-14,Bellingham,195.0
2025-02-15,Bellingham,392.5
2025-02-16,Bellingham,402.4
2025-02-17,Bellingham,200.7
2025-02-18,Bellingham,200.1
2025-02-19,Bellingham,212.2
2025-02-20,Bellingham,200.8
2025-02-21,Bellingham,208.4
2025-02-22,Bellingham,410.1
2025-02-23,Bellingham,409.5
2025-02-24,Bellingham,204.3
2025-02-25,Bellingham,216.7
2025-02-26,Bellingham,202.2
2025-02-27,Bellingham,202.1
2025-02-28,Bellingham,202.0
2025-03-01,Bellingham,587.41
2025-03-02,Bellingham,586.51
2025-03-03,Bellingham,298.6
2025-03-04,Bellingham,300.7
2025-03-05,Bellingham,297.6
2025-03-06,Bellingham,295.0
2025-03-07,Bellingham,296.7
2025-03-08,Bellingham,596.11
2025-03-09,Bellingham,602.01
2025-03-10,Bellingham,294.9
2025-03-11,Bellingham,300.5
2025-03-12,Bellingham,310.5
2025-03-13,Bellingham,303.8
2025-03-14,Bellingham,295.9
2025-03-15,Bellingham,585.81
2025-03-16,Bellingham,586.81
2025-03-17,Bellingham,296.4
2025-03-18,Bellingham,295.6
2025-03-19,Bellingham,298.3
2025-03-20,Bellingham,298.0
2025-03-21,Bellingham,296.9
2025-03-22,Bellingham,588.61
2025-03-23,Bellingham,616.71
2025-03-24,Bellingham,313.3
2025-03-25,Bellingham,303.8
2025-03-26,Bellingham,307.9
2025-03-27,Bellingham,321.3
2025-03-28,Bellingham,302.9
2025-03-29,Bellingham,589.41
2025-03-30,Bellingham,588.71
2025-03-31,Bellingham,301.4
2025-04-01,Bellingham,303.0
2025-04-02,Bellingham,298.9
2025-04-03,Bellingham,297.8
2025-04-04,Bellingham,298.9
2025-04-05,Bellingham,591.31
2025-04-06,Bellingham,601.71
2025-04-07,Bellingham,320.1
2025-04-08,Bellingham,310.7
2025-04-09,Bellingham,301.2
2025-04-10,Bellingham,303.3
2025-04-11,Bellingham,299.3
2025-04-12,Bellingham,589.31
2025-04-13,Bellingham,588.31
2025-04-14,Bellingham,299.8
2025-04-15,Bellingham,300.9
2025-04-16,Bellingham,301.4
2025-04-17,Bellingham,300.8
2025-04-18,Bellingham,301.2
2025-04-19,Bellingham,591.91
2025-04-20,Bellingham,594.21
2025-04-21,Bellingham,300.4
2025-04-22,Bellingham,298.4
2025-04-23,Bellingham,299.4
2025-04-24,Bellingham,301.6
2025-04-25,Bellingham,302.8
2025-04-26,Bellingham,592.41
2025-04-27,Bellingham,591.61
2025-04-28,Bellingham,305.9
2025-04-29,Bellingham,304.4
2025-04-30,Bellingham,301.4
2025-05-01,Bellingham,302.5
2025-05-02,Bellingham,305.2
2025-05-03,Bellingham,591.11
2025-05-04,Bellingham,590.21
2025-05-05,Bellingham,301.4
2025-05-06,Bellingham,305.0
2025-05-07,Bellingham,306.1
2025-05-08,Bellingham,300.4
2025-05-09,Bellingham,302.1
2025-05-10,Bellingham,592.81
2025-05-11,Bellingham,593.41
2025-05-12,Bellingham,303.0
2025-05-13,Bellingham,303.3
2025-05-14,Bellingham,306.4
2025-05-15,Bellingham,304.7
2025-05-16,Bellingham,304.6
2025-05-17,Bellingham,598.41
2025-05-18,Bellingham,600.51
2025-05-19,Bellingham,305.5
2025-05-20,Bellingham,304.1
2025-05-21,Bellingham,302.0
2025-05-22,Bellingham,303.2
2025-05-23,Bellingham,302.9
2025-05-24,Bellingham,593.91
2025-05-25,Bellingham,594.71
2025-05-26,Bellingham,310.9
2025-05-27,Bellingham,305.1
2025-05-28,Bellingham,307.6
2025-05-29,Bellingham,308.9
2025-05-30,Bellingham,305.1
2025-05-31,Bellingham,599.21
2025-06-01,Bellingham,979.81
2023-01-01,Yakima,385.51
2023-01-02,Yakima,193.26
2023-01-03,Yakima,195.26
2023-01-04,Yakima,197.46
2023-01-05,Yakima,198.46
2023-01-06,Yakima,194.56
2023-01-07,Yakima,397.51
2023-01-08,Yakima,395.21
2023-01-09,Yakima,199.46
2023-01-10,Yakima,196.26
2023-01-11,Yakima,198.56
2023-01-12,Yakima,202.56
2023-01-13,Yakima,199.56
2023-01-14,Yakima,397.61
2023-01-15,Yakima,395.61
2023-01-16,Yakima,198.36
2023-01-17,Yakima,196.26
2023-01-18,Yakima,197.46
2023-01-19,Yakima,196.46
2023-01-20,Yakima,194.96
2023-01-21,Yakima,389.51
2023-01-22,Yakima,392.41
2023-01-23,Yakima,196.56
2023-01-24,Yakima,195.06
2023-01-25,Yakima,196.66
2023-01-26,Yakima,196.06
2023-01-27,Yakima,201.66
2023-01-28,Yakima,394.51
2023-01-29,Yakima,389.51
2023-01-30,Yakima,188.26
2023-01-31,Yakima,192.96
2023-02-01,Yakima,192.86
2023-02-02,Yakima,192.66
2023-02-03,Yakima,194.76
2023-02-04,Yakima,395.11
2023-02-05,Yakima,401.11
2023-02-06,Yakima,198.66
2023-02-07,Yakima,198.06
2023-02-08,Yakima,199.86
2023-02-09,Yakima,198.76
2023-02-10,Yakima,197.46
2023-02-11,Yakima,393.51
2023-02-12,Yakima,393.41
2023-02-13,Yakima,200.76
2023-02-14,Yakima,200.66
2023-02-15,Yakima,195.96
2023-02-16,Yakima,195.96
2023-02-17,Yakima,198.56
2023-02-18,Yakima,397.21
2023-02-19,Yakima,396.01
2023-02-20,Yakima,202.46
2023-02-21,Yakima,204.36
2023-02-22,Yakima,196.16
2023-02-23,Yakima,189.56
2023-02-24,Yakima,188.96
2023-02-25,Yakima,385.41
2023-02-26,Yakima,390.91
2023-02-27,Yakima,196.86
2023-02-28,Yakima,196.76
2023-03-01,Yakima,293.43
2023-03-02,Yakima,298.33
2023-03-03,Yakima,298.23
2023-03-04,Yakima,591.07
2023-03-05,Yakima,600.37
2023-03-06,Yakima,296.53
2023-03-07,Yakima,296.63
2023-03-08,Yakima,297.63
2023-03-09,Yakima,295.63
2023-03-10,Yakima,305.63
2023-03-11,Yakima,589.87
2023-03-12,Yakima,590.77
2023-03-13,Yakima,299.93
2023-03-14,Yakima,297.13
2023-03-15,Yakima,297.93
2023-03-16,Yakima,297.43
2023-03-17,Yakima,297.33
2023-03-18,Yakima,593.67
2023-03-19,Yakima,595.37
2023-03-20,Yakima,307.43
2023-03-21,Yakima,300.03
2023-03-22,Yakima,301.03
2023-03-23,Yakima,301.93
2023-03-24,Yakima,298.43
2023-03-25,Yakima,591.47
2023-03-26,Yakima,591.17
2023-03-27,Yakima,297.13
2023-03-28,Yakima,301.73
2023-03-29,Yakima,302.93
2023-03-30,Yakima,300.53
2023-03-31,Yakima,299.63
2023-04-01,Yakima,594.77
2023-04-02,Yakima,590.17
2023-04-03,Yakima,298.13
2023-04-04,Yakima,298.43
2023-04-05,Yakima,297.33
2023-04-06,Yakima,306.73
2023-04-07,Yakima,304.03
2023-04-08,Yakima,595.27
2023-04-09,Yakima,599.17
2023-04-10,Yakima,320.43
2023-04-11,Yakima,302.43
2023-04-12,Yakima,298.53
2023-04-13,Yakima,300.63
2023-04-14,Yakima,301.13
2023-04-15,Yakima,595.77
2023-04-16,Yakima,598.07
2023-04-17,Yakima,301.33
2023-04-18,Yakima,300.63
2023-04-19,Yakima,301.33
2023-04-20,Yakima,299.53
2023-04-21,Yakima,299.53
2023-04-22,Yakima,598.77
2023-04-23,Yakima,602.47
2023-04-24,Yakima,305.13
2023-04-25,Yakima,304.73
2023-04-26,Yakima,307.43
2023-04-27,Yakima,312.93
2023-04-28,Yakima,309.43
2023-04-29,Yakima,605.17
2023-04-30,Yakima,608.57
2023-05-01,Yakima,309.43
2023-05-02,Yakima,309.73
2023-05-03,Yakima,312.53
2023-05-04,Yakima,316.03
2023-05-05,Yakima,310.23
2023-05-06,Yakima,600.67
2023-05-07,Yakima,600.77
2023-05-08,Yakima,307.13
2023-05-09,Yakima,307.73
2023-05-10,Yakima,307.83
2023-05-11,Yakima,310.33
2023-05-12,Yakima,311.73
2023-05-13,Yakima,607.87
2023-05-14,Yakima,611.17
2023-05-15,Yakima,317.53
2023-05-16,Yakima,318.23
2023-05-17,Yakima,313.33
2023-05-18,Yakima,315.33
2023-05-19,Yakima,318.13
2023-05-20,Yakima,612.97
2023-05-21,Yakima,612.07
2023-05-22,Yakima,310.53
2023-05-23,Yakima,308.33
2023-05-24,Yakima,311.13
2023-05-25,Yakima,313.03
2023-05-26,Yakima,313.23
2023-05-27,Yakima,607.27
2023-05-28,Yakima,608.57
2023-05-29,Yakima,316.53
2023-05-30,Yakima,315.33
2023-05-31,Yakima,312.33
2023-06-01,Yakima,504.79
2023-06-02,Yakima,507.79
2023-06-03,Yakima,1000.28
2023-06-04,Yakima,1001.98
2023-06-05,Yakima,512.49
2023-06-06,Yakima,512.19
2023-06-07,Yakima,512.59
2023-06-08,Yakima,515.29
2023-06-09,Yakima,511.19
2023-06-10,Yakima,997.58
2023-06-11,Yakima,998.58
2023-06-12,Yakima,515.09
2023-06-13,Yakima,516.89
2023-06-14,Yakima,507.39
2023-06-15,Yakima,507.89
2023-06-16,Yakima,511.39
2023-06-17,Yakima,999.08
2023-06-18,Yakima,994.48
2023-06-19,Yakima,502.39
2023-06-20,Yakima,504.59
2023-06-21,Yakima,504.39
2023-06-22,Yakima,508.49
2023-06-23,Yakima,509.29
2023-06-24,Yakima,998.28
2023-06-25,Yakima,1001.58
2023-06-26,Yakima,513.79
2023-06-27,Yakima,513.19
2023-06-28,Yakima,514.09
2023-06-29,Yakima,515.79
2023-06-30,Yakima,516.09
2023-07-01,Yakima,1005.68
2023-07-02,Yakima,1003.18
2023-07-03,Yakima,513.39
2023-07-04,Yakima,512.29
2023-07-05,Yakima,513.59
2023-07-06,Yakima,514.69
2023-07-07,Yakima,516.49
2023-07-08,Yakima,1005.58
2023-07-09,Yakima,1006.88
2023-07-10,Yakima,520.19
2023-07-11,Yakima,511.79
2023-07-12,Yakima,513.89
2023-07-13,Yakima,513.39
2023-07-14,Yakima,515.79
2023-07-15,Yakima,1006.58
2023-07-16,Yakima,1008.48
2023-07-17,Yakima,515.09
2023-07-18,Yakima,510.29
2023-07-19,Yakima,513.19
2023-07-20,Yakima,515.49
2023-07-21,Yakima,518.19
2023-07-22,Yakima,1005.78
2023-07-23,Yakima,1005.18
2023-07-24,Yakima,514.59
2023-07-25,Yakima,510.29
2023-07-26,Yakima,510.09
2023-07-27,Yakima,512.39
2023-07-28,Yakima,513.09
2023-07-29,Yakima,1003.08
2023-07-30,Yakima,1002.78
2023-07-31,Yakima,510.89
2023-08-01,Yakima,513.39
2023-08-02,Yakima,514.69
2023-08-03,Yakima,515.59
2023-08-04,Yakima,516.59
2023-08-05,Yakima,1002.08
2023-08-06,Yakima,1005.08
2023-08-07,Yakima,515.59
2023-08-08,Yakima,511.69
2023-08-09,Yakima,514.59
2023-08-10,Yakima,511.09
2023-08-11,Yakima,512.69
2023-08-12,Yakima,1005.28
2023-08-13,Yakima,1004.68
2023-08-14,Yakima,515.89
2023-08-15,Yakima,517.99
2023-08-16,Yakima,520.19
2023-08-17,Yakima,517.89
2023-08-18,Yakima,515.99
2023-08-19,Yakima,1000.48
2023-08-20,Yakima,998.28
2023-08-21,Yakima,508.89
2023-08-22,Yakima,510.59
2023-08-23,Yakima,507.19
2023-08-24,Yakima,508.19
2023-08-25,Yakima,513.09
2023-08-26,Yakima,1000.98
2023-08-27,Yakima,1002.38
2023-08-28,Yakima,515.29
2023-08-29,Yakima,515.39
2023-08-30,Yakima,509.09
2023-08-31,Yakima,508.39
2023-09-01,Yakima,409.81
2023-09-02,Yakima,803.12
2023-09-03,Yakima,804.92
2023-09-04,Yakima,411.91
2023-09-05,Yakima,408.91
2023-09-06,Yakima,409.81
2023-09-07,Yakima,410.01
2023-09-08,Yakima,410.91
2023-09-09,Yakima,801.72
2023-09-10,Yakima,804.32
2023-09-11,Yakima,413.11
2023-09-12,Yakima,412.71
2023-09-13,Yakima,412.41
2023-09-14,Yakima,410.51
2023-09-15,Yakima,410.01
2023-09-16,Yakima,802.22
2023-09-17,Yakima,802.42
2023-09-18,Yakima,410.91
2023-09-19,Yakima,406.81
2023-09-20,Yakima,405.81
2023-09-21,Yakima,406.31
2023-09-22,Yakima,405.21
2023-09-23,Yakima,797.72
2023-09-24,Yakima,797.82
2023-09-25,Yakima,409.81
2023-09-26,Yakima,408.11
2023-09-27,Yakima,407.01
2023-09-28,Yakima,403.81
2023-09-29,Yakima,403.21
2023-09-30,Yakima,793.22
2023-10-01,Yakima,795.02
2023-10-02,Yakima,403.91
2023-10-03,Yakima,406.91
2023-10-04,Yakima,411.41
2023-10-05,Yakima,409.71
2023-10-06,Yakima,408.21
2023-10-07,Yakima,798.52
2023-10-08,Yakima,799.02
2023-10-09,Yakima,407.01
2023-10-10,Yakima,404.21
2023-10-11,Yakima,403.71
2023-10-12,Yakima,401.51
2023-10-13,Yakima,402.01
2023-10-14,Yakima,796.12
2023-10-15,Yakima,796.62
2023-10-16,Yakima,403.41
2023-10-17,Yakima,404.31
2023-10-18,Yakima,402.31
2023-10-19,Yakima,402.21
2023-10-20,Yakima,405.31
2023-10-21,Yakima,796.32
2023-10-22,Yakima,797.72
2023-10-23,Yakima,402.81
2023-10-24,Yakima,400.51
2023-10-25,Yakima,399.51
2023-10-26,Yakima,397.51
2023-10-27,Yakima,396.11
2023-10-28,Yakima,783.22
2023-10-29,Yakima,782.12
2023-10-30,Yakima,391.31
2023-10-31,Yakima,392.01
2023-11-01,Yakima,395.81
2023-11-02,Yakima,399.31
2023-11-03,Yakima,397.81
2023-11-04,Yakima,797.62
2023-11-05,Yakima,792.02
2023-11-06,Yakima,405.51
2023-11-07,Yakima,401.21
2023-11-08,Yakima,398.01
2023-11-09,Yakima,393.41
2023-11-10,Yakima,393.71
2023-11-11,Yakima,790.22
2023-11-12,Yakima,787.42
2023-11-13,Yakima,396.41
2023-11-14,Yakima,394.41
2023-11-15,Yakima,396.41
2023-11-16,Yakima,393.71
2023-11-17,Yakima,393.71
2023-11-18,Yakima,788.02
2023-11-19,Yakima,788.22
2023-11-20,Yakima,393.51
2023-11-21,Yakima,392.41
2023-11-22,Yakima,395.71
2023-11-23,Yakima,394.21
2023-11-24,Yakima,395.01
2023-11-25,Yakima,781.32
2023-11-26,Yakima,780.02
2023-11-27,Yakima,389.51
2023-11-28,Yakima,391.21
2023-11-29,Yakima,390.81
2023-11-30,Yakima,392.81
2023-12-01,Yakima,196.26
2023-12-02,Yakima,394.21
2023-12-03,Yakima,398.91
2023-12-04,Yakima,198.26
2023-12-05,Yakima,200.66
2023-12-06,Yakima,221.66
2023-12-07,Yakima,202.26
2023-12-08,Yakima,198.46
2023-12-09,Yakima,392.31
2023-12-10,Yakima,393.51
2023-12-11,Yakima,199.96
2023-12-12,Yakima,199.96
2023-12-13,Yakima,200.26
2023-12-14,Yakima,200.06
2023-12-15,Yakima,200.76
2023-12-16,Yakima,395.81
2023-12-17,Yakima,395.21
2023-12-18,Yakima,200.26
2023-12-19,Yakima,205.06
2023-12-20,Yakima,201.06
2023-12-21,Yakima,200.16
2023-12-22,Yakima,199.36
2023-12-23,Yakima,392.81
2023-12-24,Yakima,389.41
2023-12-25,Yakima,197.16
2023-12-26,Yakima,197.86
2023-12-27,Yakima,199.06
2023-12-28,Yakima,196.76
2023-12-29,Yakima,201.46
2023-12-30,Yakima,396.51
2023-12-31,Yakima,394.81
2024-01-01,Yakima,197.96
2024-01-02,Yakima,201.56
2024-01-03,Yakima,201.26
2024-01-04,Yakima,199.16
2024-01-05,Yakima,196.86
2024-01-06,Yakima,396.91
2024-01-07,Yakima,391.71
2024-01-08,Yakima,196.36
2024-01-09,Yakima,198.76
2024-01-10,Yakima,198.46
2024-01-11,Yakima,195.26
2024-01-12,Yakima,191.16
2024-01-13,Yakima,376.81
2024-01-14,Yakima,376.01
2024-01-15,Yakima,180.96
2024-01-16,Yakima,182.16
2024-01-17,Yakima,188.76
2024-01-18,Yakima,195.46
2024-01-19,Yakima,194.46
2024-01-20,Yakima,389.51
2024-01-21,Yakima,395.81
2024-01-22,Yakima,199.46
2024-01-23,Yakima,197.76
2024-01-24,Yakima,199.46
2024-01-25,Yakima,197.26
2024-01-26,Yakima,198.76
2024-01-27,Yakima,396.31
