Price,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage
344987.0509,1704.13,1.420167615,35.75,7.58,3.79,5.61,4.69,0
480231.0677,1996.41,2.46466609,3.51,8.22,10.0,7.45,27.26,1
469779.5525,692.32,2.244203873,16.44,9.16,6.59,9.51,19.89,1
323473.5061,1331.18,2.3128751,3.0,8.4,5.99,7.91,9.35,0
348646.5274,727.67,1.124706934,41.64,6.05,5.14,8.06,8.94,0
128435.0644,550.0,1.632584218,7.88,8.9,4.79,3.78,24.28,0
160967.1899,550.0,1.0,10.94,5.75,3.68,6.48,17.69,1
169757.4294,1090.98,1.423135735,66.22,7.37,1.39,7.49,2.61,0
242858.6649,660.69,1.997577782,42.55,10.0,7.05,5.76,12.11,0
188684.9683,550.0,2.019106439,22.06,2.41,1.66,8.52,49.48,0
131183.6791,550.0,1.512036654,48.56,5.61,3.01,2.41,29.35,0
425369.7452,1632.41,3.428773838,26.81,5.78,7.55,7.22,19.39,0
499696.5864,1069.5,1.008726624,15.72,7.17,7.36,6.74,23.65,1
183190.785,1155.22,1.172930837,25.07,6.74,4.72,8.95,6.17,0
198341.7797,916.71,1.389641144,28.83,4.29,3.33,1.44,8.22,0
195897.2397,1437.31,1.726950311,42.56,5.16,3.0,6.69,2.45,0
331226.1443,1067.87,1.920943228,47.16,7.27,4.0,5.63,25.61,0
117833.0743,550.0,1.0,73.85,5.24,2.83,8.89,10.53,0
558155.1768,1464.01,1.127630937,34.11,8.56,4.62,6.2,26.68,1
115615.3203,785.06,1.450224529,51.01,5.64,4.97,6.21,18.88,0
373827.7512,840.12,2.472431705,30.8,6.4,7.39,3.74,21.97,1
301781.1467,801.85,2.883746245,47.83,7.48,7.94,5.78,16.32,1
294657.38,1480.48,1.461065908,9.74,7.59,4.71,5.72,18.03,1
189728.5889,662.87,1.0,61.7,7.07,5.07,5.58,36.19,0
139677.7098,984.1,1.0,33.83,3.84,1.73,4.68,24.7,0
353954.5232,920.56,1.675700149,46.83,7.13,5.17,8.18,20.4,0
181925.901,1515.29,1.468199741,25.99,5.91,6.27,8.65,12.47,1
309154.0514,1963.87,1.0,28.65,9.25,6.26,6.29,5.02,1
92774.04799,670.81,1.825914352,46.45,4.24,1.93,0.39,19.03,0
374302.8931,839.76,1.026853842,47.83,8.98,6.95,10.0,8.14,0
562151.053,1286.17,2.936165874,21.56,6.73,3.43,7.2,0.23,0
203289.7325,909.57,1.705259481,9.5,8.84,5.69,5.56,38.79,1
277242.4891,828.63,3.500730797,35.9,8.72,7.06,7.28,36.29,0
415416.769,1682.22,2.318905764,50.54,7.87,5.98,1.57,31.47,0
354489.5646,1275.71,1.0,2.92,4.64,4.48,8.55,4.3,0
339200.9901,1388.79,3.681694899,63.34,4.94,3.67,8.7,25.14,1
410773.7438,1223.21,2.300069676,40.7,3.57,5.79,8.4,26.64,1
247617.3432,637.66,1.144810167,30.98,7.1,2.59,6.55,45.46,1
201435.0774,591.93,2.787653853,14.57,6.62,3.29,4.87,17.09,1
562160.7089,645.66,1.669361529,2.05,6.79,5.16,4.77,2.1,1
108739.5259,918.86,1.0,15.57,5.97,1.06,2.91,37.6,0
421953.7341,1021.92,3.410582914,55.42,7.18,5.32,4.87,21.88,0
197643.7107,1025.08,2.518201312,19.88,8.99,6.17,5.08,14.62,1
233342.2854,550.0,1.359995531,40.7,7.82,6.34,7.84,6.58,0
454826.7298,1328.99,2.245478013,10.93,8.67,6.14,10.0,1.18,0
587055.1488,1930.03,1.582417956,19.86,6.08,4.96,10.0,7.48,0
119789.4769,550.0,1.419367896,52.34,6.4,3.45,1.76,3.06,1
342875.1627,1284.14,4.558352982,10.11,8.34,5.42,0.13,15.23,0
132679.1883,630.95,1.0,27.82,4.85,4.89,5.65,17.84,1
107131.8222,550.0,2.118715136,44.25,1.39,0.82,9.97,19.04,0
165863.1355,1226.59,2.047566352,5.32,7.48,6.33,8.28,20.06,0
495148.1821,812.15,3.658329726,16.87,8.83,7.48,8.92,14.0,0
319405.5711,554.51,2.322190468,57.12,7.96,5.53,6.42,31.31,1
250967.0996,588.48,3.556457564,26.67,4.33,3.46,8.87,32.6,0
117918.5277,550.0,1.701678949,4.3,9.14,4.51,9.82,20.35,0
243254.6491,968.63,1.0,16.35,6.59,4.79,3.01,12.92,1
266620.3033,834.4,1.739441341,13.5,8.85,4.01,4.88,32.79,1
450725.5037,1543.25,4.723402967,32.21,10.0,8.5,6.22,3.27,1
260869.6178,588.48,1.843859653,29.81,6.79,5.47,1.95,0.32,0
507713.0163,550.0,1.581278097,2.26,9.74,7.77,8.63,19.49,0
182779.7308,550.0,1.0,26.23,5.92,3.02,3.92,49.71,1
321849.8444,683.28,2.279648581,40.6,7.74,5.55,10.0,4.09,0
133886.6698,740.88,1.0,17.79,5.04,2.96,4.2,33.31,0
527756.2985,1434.43,4.318858654,20.76,5.13,6.35,5.3,1.09,0
136794.6888,967.81,1.0,17.03,8.9,7.61,7.84,0.39,0
184235.5417,1028.46,1.0,51.39,5.2,6.35,7.02,24.35,0
167473.2486,550.0,1.690192474,32.7,8.36,6.57,10.0,48.37,1
303962.8866,1113.69,1.641683486,30.4,8.15,5.29,7.73,24.88,0
666173.327,1300.36,5.807238734,19.48,10.0,5.43,4.9,9.1,0
283570.2735,1006.86,1.756899634,46.62,6.83,4.43,10.0,5.46,0
497737.6711,1568.19,2.103688318,34.4,6.91,7.05,2.87,19.86,1
394038.3909,1226.96,2.969787014,14.93,7.7,7.96,9.67,36.45,1
849297.2307,2405.6,4.261199035,38.32,8.09,5.79,0.71,0.33,0
215501.7223,1213.01,1.818171351,33.95,8.01,5.84,5.93,7.17,0
196091.6698,701.87,1.0,20.55,5.12,5.59,8.63,32.54,0
322009.8981,1528.82,3.373255555,1.12,7.37,6.71,10.0,0.14,1
108849.7826,764.24,1.0,21.28,8.25,3.68,7.59,12.9,1
293299.7552,925.18,3.047841294,27.4,7.97,4.19,6.39,7.9,0
304756.3378,1085.09,1.011397212,36.79,5.13,1.43,6.89,7.84,1
383349.313,1252.11,4.074946677,16.8,8.05,6.46,10.0,37.13,0
318697.4162,1638.78,1.0,36.03,10.0,3.66,7.24,27.04,0
113768.0565,645.83,1.0,28.47,7.18,3.64,1.09,42.53,0
199637.143,550.0,1.678216306,20.73,6.03,3.87,3.46,25.6,0
425810.8387,1559.56,3.161562987,37.91,8.21,7.33,9.66,9.27,0
611446.3581,1432.31,3.374345585,13.05,9.62,5.89,4.2,24.35,1
667307.0133,1167.52,1.940846155,38.18,4.66,7.1,10.0,36.04,0
155604.02,550.0,1.314401577,29.12,5.8,3.41,2.15,8.57,1
306732.7233,1618.08,1.225591744,14.36,7.1,3.83,0.97,10.78,1
175483.1363,1247.13,1.041990891,56.62,6.4,5.83,4.79,11.14,0
257182.233,757.36,1.679646996,23.72,8.47,6.28,0.58,11.93,0
192498.1029,799.39,3.449677027,43.15,6.8,6.96,6.71,6.77,1
151361.7125,941.81,2.035254196,22.22,7.08,4.45,5.0,5.22,0
483683.052,550.0,3.084639275,57.87,10.0,7.31,3.75,29.19,1
440762.3342,1519.89,2.924498412,20.01,6.66,5.09,4.07,16.04,0
176426.4574,709.62,1.86213112,27.96,6.08,2.74,5.8,7.71,1
224973.4118,1474.99,1.857532493,25.39,4.92,6.15,0.98,19.71,1
340564.4614,550.0,3.704782277,63.46,7.31,6.23,3.76,6.11,0
144270.6511,966.05,1.796684976,56.62,9.4,2.9,3.65,40.41,0
273012.2059,756.26,2.606518177,37.59,7.4,5.6,5.61,7.57,1
625032.5031,2579.34,2.498838979,21.74,6.54,5.91,10.0,7.87,0
208322.3964,550.0,2.518274005,32.54,4.48,3.31,3.63,18.29,0
136062.8211,550.0,1.880481258,30.77,6.73,3.33,3.2,14.88,0
110450.8527,550.0,1.748030335,38.98,4.77,0.75,0.02,34.54,1
345705.3279,1004.33,1.812506929,29.1,8.1,5.91,4.33,21.65,0
125901.3577,550.0,1.255136626,42.49,7.88,3.28,10.0,7.2,0
151985.0457,1296.88,3.229495602,18.2,7.48,5.95,3.44,16.93,1
338905.9794,1252.56,2.686558193,25.03,8.09,5.91,10.0,2.31,0
343771.9532,1758.17,1.499267324,18.38,9.42,5.74,10.0,3.43,0
174243.2503,550.0,1.713759828,19.06,6.92,3.65,5.34,30.46,0
338942.4888,1544.53,1.314622595,2.88,10.0,5.96,6.33,13.3,0
209556.1828,853.42,1.0,34.33,6.03,2.91,4.11,5.22,0
138343.9413,699.1,2.409203887,74.99,6.29,1.69,2.15,33.61,1
288276.8444,1863.33,1.328289952,4.57,8.62,7.63,6.16,5.98,1
172176.5119,550.0,1.0,40.43,4.65,3.49,6.22,34.98,1
286724.3972,1071.37,1.455326917,49.99,7.99,6.58,4.18,35.06,0
217710.7415,915.61,2.167925344,12.01,9.0,1.96,7.14,25.06,1
218446.7975,838.91,1.694128885,38.95,4.63,5.45,2.29,1.36,0
485724.5886,1537.28,2.550679082,44.21,3.99,3.45,10.0,12.53,1
194706.3253,792.46,1.35834166,33.25,4.53,4.6,6.49,16.11,1
131819.8828,557.98,1.0,44.5,6.07,2.83,2.51,16.71,1
477183.1747,1701.34,1.086999666,57.15,7.52,6.46,7.47,5.43,0
484512.1588,1052.48,2.898746774,6.47,7.75,7.69,8.79,22.79,0
96645.45592,777.56,1.794734575,36.53,5.5,3.48,6.75,23.58,0
242090.3177,1567.09,2.47389699,37.41,7.97,6.96,5.27,3.03,1
459577.8498,1061.97,1.840669055,31.09,8.39,7.02,4.77,34.39,0
191199.6967,550.0,1.173425488,46.2,7.06,4.23,10.0,0.72,0
417654.312,1050.87,1.45670798,29.56,7.12,3.92,5.81,22.03,1
222777.0701,659.51,1.0,49.07,6.68,3.77,2.17,15.54,1
339258.4368,1849.9,4.053479115,13.23,6.69,8.64,6.33,42.9,1
442788.154,1070.0,2.446062181,59.99,10.0,3.04,8.39,23.63,0
254303.635,752.71,2.584827718,44.37,4.33,3.41,8.56,19.79,0
300052.9435,1267.22,2.18782113,86.44,6.57,3.02,8.68,23.57,0
383024.0157,1569.31,2.837246104,14.37,5.09,3.62,6.74,6.04,0
163298.013,611.78,3.14205824,9.41,5.23,3.39,6.31,13.24,1
666148.7699,1612.52,2.64965124,38.87,9.54,5.4,7.92,14.01,0
183107.5642,730.03,1.840518688,71.7,6.72,5.41,9.48,26.99,0
251833.8761,1173.04,1.741201359,1.41,6.33,7.28,7.13,30.62,0
355415.1088,653.62,3.298488543,31.24,5.53,6.64,8.2,36.02,0
142984.178,550.0,2.107269413,38.5,5.04,0.83,5.93,25.7,0
177443.8225,636.83,2.224104889,1.6,7.65,6.28,4.35,25.34,0
232294.47,1017.19,1.703067719,18.21,5.79,5.13,7.76,3.9,0
278031.9432,933.56,1.511792269,27.18,3.15,1.46,7.06,34.12,0
290806.1083,550.0,1.006560214,58.94,6.09,1.29,5.4,46.55,0
451761.6713,1376.09,2.190206818,24.4,7.3,7.01,8.49,23.46,1
273232.6509,776.93,1.0,4.44,4.11,6.11,0.97,17.72,0
288525.3515,1174.24,2.429968317,35.97,10.0,8.92,7.27,2.49,0
134853.855,550.0,2.162412657,66.24,7.82,6.99,4.53,35.17,1
252379.5882,1269.27,2.224384095,32.19,7.17,6.71,4.62,28.73,1
527805.1623,1459.29,1.583630315,28.59,6.78,5.81,5.29,12.6,0
339013.2837,1159.38,2.548934444,44.69,8.09,5.51,5.77,6.4,0
102297.5218,555.51,1.0,16.59,5.5,6.04,7.68,17.09,0
298444.3614,1427.51,1.449288417,35.98,6.21,4.98,6.72,13.86,0
345118.1716,550.0,3.840547346,27.87,6.29,3.45,7.33,28.69,0
325649.7834,550.0,1.249857823,44.77,3.23,2.01,7.22,32.73,0
238884.6266,627.78,1.488729198,5.84,7.57,5.37,5.75,18.14,0
544527.3548,1074.21,3.351399263,20.03,7.89,3.6,10.0,17.57,1
214462.382,569.26,2.189230206,31.71,6.08,4.44,2.02,19.28,0
298680.9437,1042.03,1.230345008,1.43,9.8,5.01,7.52,34.04,1
442225.0674,1371.0,2.005352188,13.65,7.06,5.65,9.13,16.49,0
127451.1909,599.91,1.907610397,67.95,6.74,6.25,4.63,15.9,0
244580.9873,550.0,3.206384749,28.46,5.88,5.04,8.56,19.83,0
174163.6594,767.77,1.059284265,20.16,7.52,5.38,5.63,1.45,1
439592.108,1828.53,2.939570181,34.54,7.72,3.56,6.66,2.44,0
404176.0086,1035.96,1.583156367,25.97,8.61,4.82,8.67,25.14,0
473247.4614,588.25,3.185778228,47.94,7.95,5.2,7.68,9.02,0
293386.9158,1608.72,2.126134164,29.47,7.88,4.95,9.11,33.66,0
404832.6191,1645.3,1.017037299,72.39,6.51,8.29,8.4,4.37,0
237318.6527,945.51,2.408829723,4.92,9.8,6.9,4.82,12.59,1
260509.4674,1027.78,3.28220465,50.39,7.18,7.73,1.39,25.42,0
237627.2881,1774.66,1.633998293,26.7,7.65,4.79,1.66,7.93,1
390638.4666,1384.88,1.0,17.87,7.3,8.35,6.41,12.6,0
435506.5116,1257.21,2.836704563,26.25,9.78,9.03,9.49,19.11,0
212345.6267,550.0,3.275021981,9.62,8.5,4.85,5.71,21.59,0
303351.4472,1146.65,2.206769332,63.77,6.23,6.82,0.61,25.19,0
133676.534,862.01,1.758235302,0.3,8.7,5.96,6.21,4.06,0
127115.2583,610.07,1.318062018,1.46,6.13,4.33,1.61,4.58,1
105902.3322,550.0,1.0,50.61,6.16,3.6,6.87,9.75,0
206409.2786,795.24,1.167822382,27.48,9.98,4.1,4.28,11.16,0
419966.6879,623.86,3.012418591,17.15,6.41,7.55,5.73,12.96,1
261413.5934,1348.57,2.024444445,34.17,9.57,4.94,10.0,11.21,1
499241.8291,1054.36,2.933623316,61.83,7.89,5.76,0.81,0.34,1
324048.5151,774.9,1.0,26.26,7.42,7.21,2.93,47.08,1
122433.8106,550.0,2.199335996,45.96,3.3,4.92,1.21,51.05,1
279061.4155,1433.13,2.179598459,42.44,5.97,4.41,2.93,36.27,0
370421.234,759.22,2.185390846,0.14,6.66,4.96,9.05,26.94,0
320559.6601,583.7,3.028919678,8.83,10.0,4.73,1.63,23.17,1
299949.6785,613.65,2.695548044,21.39,6.07,2.17,2.1,10.47,0
542943.1356,925.73,3.145481038,42.02,6.55,6.02,8.46,5.75,0
160605.5604,550.0,1.766617348,35.2,4.59,3.61,6.98,3.57,1
612887.7486,1320.0,3.646496468,47.81,10.0,10.0,7.0,0.35,1
397948.0494,1488.9,2.141028798,49.2,7.69,6.75,2.4,9.96,0
147113.2338,894.95,1.344163861,48.4,3.33,0.57,6.86,22.48,0
161039.2134,956.98,1.565269775,40.09,3.87,2.5,8.39,27.17,1
459853.5182,1287.48,2.631835288,28.34,5.86,6.93,7.99,22.77,0
180340.2414,550.0,2.278506113,46.99,2.88,2.76,3.24,32.42,0
611952.6394,1152.86,4.122081815,38.81,7.03,6.48,5.8,0.0,0
196839.3153,583.36,1.0,24.75,5.08,2.42,3.09,24.1,1
676723.7491,1310.08,4.552543779,60.45,8.7,7.16,10.0,31.9,0
239641.2752,553.63,1.615838061,12.56,4.58,0.24,8.72,18.55,1
375354.3711,669.93,4.614818779,31.86,10.0,5.26,7.45,0.55,1
137651.9782,835.59,1.316206099,13.86,6.89,4.75,3.82,32.87,0
203760.4846,891.84,2.272817764,68.74,7.61,2.42,7.12,9.57,0
152297.6017,700.9,1.0,0.29,6.09,5.08,1.85,8.42,1
301642.0436,718.07,2.037340471,43.1,10.0,6.29,8.46,4.7,0
453631.532,550.0,2.092646457,2.61,9.9,5.68,8.83,14.91,1
333345.3744,1637.04,2.255785388,8.96,10.0,6.44,3.52,3.38,0
483241.2513,1529.31,3.16349836,32.5,6.2,3.75,6.53,11.26,0
763219.162,2721.32,2.161922667,16.07,7.82,7.45,1.17,3.2,1
430258.7998,1868.71,1.778267553,34.01,6.11,5.51,6.27,18.73,0
274890.2237,1094.63,1.183750615,54.08,3.78,4.26,4.69,14.2,0
681994.9094,1120.64,2.297519336,75.38,7.63,5.98,9.63,0.46,0
102050.3585,550.0,1.096762423,3.77,3.56,5.82,2.47,32.26,0
121786.8176,930.28,1.0,8.77,4.54,0.4,2.1,45.94,0
631312.376,1811.82,1.955092874,25.14,8.03,5.26,5.92,9.98,0
271185.4808,1537.35,2.102780604,20.39,7.57,5.98,6.01,1.79,1
423815.248,1573.68,2.86077953,37.57,8.39,5.11,9.21,1.03,0
261807.1939,1954.21,1.0,54.84,4.59,6.45,10.0,1.07,0
158162.5983,993.92,1.992555891,21.52,5.29,2.58,4.52,21.83,0
131037.3002,550.0,1.0,18.03,6.88,3.84,5.14,28.31,1
119066.8326,813.84,1.044756614,42.11,3.79,3.03,4.22,3.14,0
205784.669,1330.24,3.285817313,37.93,6.96,5.02,1.08,10.25,0
330437.4705,606.62,2.134582705,2.16,5.58,1.82,2.67,1.3,0
202608.9636,1334.82,1.121766359,45.04,4.77,2.65,9.41,10.18,1
749067.4694,1254.35,2.942562681,11.58,8.71,8.33,7.5,4.72,0
280826.7251,774.57,1.869516446,21.05,7.55,4.95,9.79,20.08,1
245099.9209,991.57,1.269895303,20.61,8.81,5.98,1.82,31.63,1
254894.2626,966.69,1.256991893,33.42,6.26,4.99,1.96,16.82,0
837970.4147,1702.79,2.1666681,54.48,10.0,8.32,2.73,20.93,0
432711.3006,949.39,2.150148456,24.21,9.14,4.64,1.54,5.16,1
388014.5042,1774.97,3.028273003,34.45,4.78,3.39,3.19,13.06,1
503314.3608,1899.3,1.67056062,22.73,8.8,6.2,6.03,2.19,0
346232.2238,1578.44,2.716587371,22.33,9.38,5.38,3.04,14.24,1
524187.1143,878.71,3.140275743,38.27,8.89,7.99,3.95,11.06,1
218833.1818,841.37,2.351004712,20.08,6.82,5.54,5.93,14.07,0
307857.6781,790.32,1.497639415,14.13,9.1,5.1,5.34,20.21,1
221530.8266,1014.76,1.335578837,32.66,8.91,4.14,5.53,21.16,0
552399.0431,969.98,3.424177788,20.63,7.97,7.32,5.1,0.36,0
292393.51,1223.17,1.996621246,36.79,6.68,6.76,6.19,22.61,1
159467.8898,604.7,1.398602621,23.05,4.65,4.1,9.77,11.37,0
578259.3649,1553.28,4.236750505,18.2,6.01,6.71,7.96,0.44,0
185347.049,1291.71,1.0,44.88,4.84,6.18,10.0,25.03,0
244700.5513,562.66,1.369973755,31.32,7.11,6.25,6.98,15.11,0
374107.3985,1883.16,3.399396856,10.83,5.87,6.63,7.72,4.14,1
256747.0528,1376.19,1.50603517,18.62,8.2,5.26,4.05,39.54,0
202442.6815,550.0,1.130609,35.28,5.68,3.18,9.88,21.09,0
177048.5506,550.0,2.267335366,37.1,6.95,2.44,10.0,41.71,0
358206.1419,1230.8,2.769684253,31.3,4.37,3.85,5.77,13.14,0
592175.603,1535.36,2.617771408,19.7,9.08,6.94,10.0,14.79,1
311510.6121,773.75,1.590550172,12.94,9.16,4.57,7.22,3.21,1
552899.6883,1554.53,1.967872314,36.25,7.37,6.97,3.03,15.05,0
330587.3834,1792.82,4.168764411,58.87,6.8,7.0,2.31,11.97,0
514204.7866,1167.07,1.677867208,52.42,5.33,7.3,3.76,24.67,1
242606.8395,1010.1,2.311204891,40.86,6.06,5.79,9.13,25.7,1
144004.2554,914.2,1.975561616,51.44,6.79,4.93,1.54,38.6,0
594488.8324,1379.79,3.578761291,33.8,9.22,7.31,6.47,2.88,1
148537.9023,550.0,1.005332431,36.73,3.94,1.1,2.58,4.38,1
270705.4256,550.0,1.0,22.78,4.8,2.92,5.67,17.24,1
244045.5199,738.18,1.136439482,59.06,5.23,6.59,5.72,1.68,1
284914.3038,1267.32,1.93831814,29.71,8.98,6.3,6.82,12.86,0
268056.2264,550.0,3.248966496,17.6,3.41,2.16,8.8,18.93,1
397277.2679,813.78,1.920830835,54.84,8.76,7.03,4.89,31.5,1
176690.5179,550.0,1.415720626,44.7,7.81,3.38,8.1,27.43,1
390128.7501,1708.43,2.533567661,35.68,8.29,6.48,4.56,8.14,0
689258.045,2068.36,3.02415473,54.28,9.44,8.03,7.86,8.89,1
205364.1847,873.82,1.216810195,23.6,5.85,6.3,4.97,2.14,1
114899.8269,550.0,1.358398068,30.55,6.67,5.33,4.5,17.87,0
157357.3693,806.87,1.542992759,42.53,7.62,4.4,5.97,28.58,1
124139.6177,687.49,2.650906333,18.56,7.2,5.27,4.25,13.11,0
712252.1894,1080.83,3.465119659,78.38,5.21,6.13,2.8,13.19,0
206938.7614,550.0,3.16977183,47.21,6.48,4.23,1.92,8.86,1
358135.5706,1150.13,2.590377394,5.1,4.45,3.32,0.34,9.46,1
270755.4029,917.29,1.0,31.68,9.11,6.09,7.93,12.41,1
215742.7482,550.0,1.0,41.76,8.85,3.89,7.73,7.09,0
214915.6692,1571.91,1.0,17.47,5.02,4.54,0.68,8.04,0
193808.0636,782.26,1.832830974,47.18,5.6,1.91,8.73,9.38,0
183923.0472,1161.81,1.523913463,12.5,7.56,6.16,8.67,11.41,0
587516.5043,1284.31,1.793537258,34.3,8.11,6.68,8.28,14.42,0
449529.6374,1183.0,2.195319416,40.62,7.72,7.36,8.86,22.02,0
198478.5025,607.86,1.0,39.02,6.35,4.07,9.55,20.57,1
192402.0638,1055.93,1.0,2.53,7.57,2.51,0.61,25.5,0
402293.4837,1010.63,2.841730977,44.63,4.1,5.79,10.0,12.2,1
154444.6512,550.0,1.724888129,63.05,5.38,7.55,3.82,17.68,1
134583.2515,550.0,1.242729989,6.03,7.04,3.1,7.4,34.52,1
165657.3604,800.7,1.207504366,59.26,6.04,3.31,1.18,2.93,0
222939.7391,1138.63,1.341703228,33.56,9.12,7.95,1.97,22.38,0
155158.3258,690.99,1.46104633,63.18,6.61,0.75,2.22,25.81,0
277814.9994,550.0,1.0,43.91,7.36,2.78,9.35,19.33,0
343027.6788,1339.82,3.151348521,38.12,7.2,4.5,5.58,17.28,0
284573.5039,1119.47,4.598630483,22.86,5.74,7.78,5.57,5.97,0
427600.4758,1010.83,2.704026571,12.11,8.55,6.23,5.03,29.05,1
444412.2556,707.34,3.362907716,14.33,7.7,8.84,9.46,8.32,1
182718.5298,1946.34,1.417200784,22.93,5.75,4.89,5.16,11.11,0
380252.3536,1190.82,2.357146713,35.55,9.99,7.55,3.66,4.92,0
365330.0965,550.0,3.444789637,32.09,4.98,4.21,7.95,4.56,1
179268.8229,554.01,1.0,32.7,7.1,4.49,4.25,8.68,1
440770.9667,691.0,3.008613706,39.24,7.01,4.79,9.92,14.62,0
504313.189,1597.54,2.996134084,37.72,10.0,7.41,6.26,12.2,0
428833.192,1356.68,3.554689999,58.21,7.23,9.26,6.34,18.52,0
431395.731,849.96,2.261439795,46.83,8.09,5.01,9.06,23.31,0
154520.8067,550.0,1.38115358,47.9,5.42,2.55,3.02,21.73,1
346664.0448,550.0,2.188575857,14.98,9.36,3.02,4.78,24.77,1
223576.1619,1040.39,1.565887976,10.43,8.06,4.94,4.23,1.5,0
303919.7476,1247.77,2.237437314,27.37,9.03,6.24,5.26,27.03,0
276181.7237,550.0,2.21754523,34.23,5.86,4.28,1.63,44.72,0
166715.2509,799.57,1.0,40.2,9.49,5.11,1.43,29.26,1
127273.3566,554.26,1.744198139,55.84,2.04,2.65,1.61,29.59,0
311436.8045,666.22,3.813368508,47.17,6.82,5.27,6.44,13.36,0
408043.3866,1362.44,3.287241569,14.43,7.43,8.11,10.0,36.86,0
233789.3427,550.0,2.335347984,46.95,5.73,4.65,3.71,16.99,0
253706.2029,550.0,1.238066639,39.1,3.42,2.65,5.29,37.43,0
462394.7906,1658.26,1.952308846,16.96,7.45,7.76,7.03,4.4,0
253203.9042,554.8,4.239725941,41.62,6.66,2.02,0.1,0.59,0
181185.637,550.0,2.556681359,34.74,4.81,1.04,2.5,40.92,0
392732.8557,1028.47,2.313091554,30.1,6.02,4.93,4.99,45.1,1
300158.0896,1644.94,3.358326898,42.01,4.78,7.47,1.69,24.32,0
351781.2559,736.85,4.646032403,21.38,7.3,3.65,4.95,16.72,1
336276.9028,965.01,2.81199008,50.46,5.66,5.44,10.0,16.81,0
389898.0003,917.99,1.0,80.23,3.99,5.25,4.46,21.99,1
565634.5769,1635.03,2.841696855,58.93,9.11,7.14,9.91,18.82,1
332929.6403,932.28,1.129672446,42.17,3.76,6.89,10.0,7.04,0
317519.7226,970.6,2.692247791,28.08,7.52,5.0,6.59,7.19,1
507865.0294,1318.75,4.615556129,10.35,7.8,4.25,9.3,23.86,0
186836.4341,550.0,2.353794177,51.56,8.12,2.71,3.69,24.62,0
217832.0938,643.37,2.195860274,11.71,9.05,4.13,2.7,2.94,1
200834.2875,550.0,1.0,22.88,7.85,5.23,4.09,21.17,1
306963.0262,550.0,3.123917304,0.76,9.43,3.06,0.24,13.59,0
120328.5623,1047.19,1.154523323,21.2,0.89,1.35,9.27,25.27,0
390936.305,1563.58,1.606787206,24.61,7.8,5.93,3.75,16.08,0
313286.8009,1831.8,1.615807178,15.22,5.41,3.43,4.49,12.7,0
384306.2272,1856.44,2.395468818,29.04,5.71,5.31,5.4,18.85,0
127058.6412,550.0,1.0,3.13,3.42,3.94,5.03,14.64,1
190599.4267,550.0,1.613343807,30.55,5.57,2.35,7.16,8.92,0
148126.1958,983.26,1.0,24.37,5.18,7.19,9.72,31.04,1
261715.0866,837.06,1.213887839,36.24,2.92,3.72,7.16,25.34,0
125908.1015,550.0,2.699495232,28.19,4.93,6.65,2.49,34.18,0
651993.5077,1363.54,2.981835035,37.92,8.35,5.28,10.0,11.04,0
183397.9195,550.0,1.0,20.45,7.07,4.67,5.96,13.91,0
287456.6726,813.44,3.515574627,24.72,6.29,5.64,1.4,39.95,1
727626.7059,1432.2,2.695580743,33.01,6.95,7.66,5.44,5.12,0
328391.6367,936.49,2.134540981,56.26,6.59,7.27,9.3,22.26,1
182527.0627,608.41,2.425928202,59.42,4.59,3.41,1.6,30.95,1
223665.42,1844.94,1.66687631,63.25,9.04,8.01,6.85,5.02,1
226612.8674,1076.36,2.332579938,39.77,6.98,3.58,6.73,41.21,0
662104.8113,1348.09,1.846979571,6.09,7.08,6.72,8.57,21.92,0
167794.434,550.0,1.397209802,26.28,2.88,1.2,6.7,26.14,1
394371.9124,1668.25,2.844066281,29.89,7.54,9.06,7.21,8.05,1
315717.5255,1008.63,1.0,20.61,1.37,2.93,7.93,25.71,1
363115.9217,1495.54,2.657788845,12.7,10.0,7.21,2.56,7.68,1
558724.6168,1973.89,3.821661867,24.1,10.0,9.21,9.88,5.05,1
314630.9598,1937.42,1.458648745,28.92,7.22,7.26,4.76,10.55,0
299895.4757,1410.81,2.004889378,7.18,8.48,6.08,9.66,0.19,1
455248.5557,1036.36,2.280949558,23.66,7.87,4.37,6.67,7.29,0
397648.5235,1442.57,1.876799715,24.7,6.24,5.63,8.29,16.9,0
222701.3807,863.31,1.724249683,52.52,4.7,4.84,2.77,0.42,0
98540.95607,1107.54,1.0,10.61,4.75,0.6,5.12,14.18,0
131803.1407,550.0,2.649077086,18.64,4.63,3.66,6.15,37.88,0
423958.8646,935.24,2.899264769,44.61,5.93,7.52,7.36,6.49,1
341905.6708,1280.45,1.604954267,36.67,8.52,7.21,4.26,6.42,0
311596.6105,1106.34,2.337172222,25.33,8.13,7.8,8.58,15.24,1
102811.3906,1173.75,1.0,39.3,6.75,3.44,7.73,27.23,0
713441.2579,1761.86,2.597802573,4.39,9.57,8.19,10.0,3.74,0
396505.3981,1109.92,3.385734939,48.72,7.28,8.21,9.1,32.78,1
235650.3565,844.95,1.0,11.38,7.09,2.59,10.0,35.55,0
113983.8198,594.57,1.0,29.84,5.52,5.62,2.68,50.5,1
195135.8534,1046.79,1.98348192,43.06,7.45,3.98,7.6,5.36,0
