time,tavg,tmin,tmax,prcp,snow,wspd,pres,city,month,month_name,season,weekend,estimated_population,daily_sales
2025-05-19,11.3,8.4,14.5,4.1,,14.2,1016.4,Bellingham,5,May,Spring,No,96701,305.5
2025-05-20,11.8,9.5,15.1,2.2,,12.0,1021.8,Bellingham,5,May,Spring,No,96701,304.1
2025-05-21,11.9,6.2,16.8,0.0,,7.8,1023.1,Bellingham,5,May,Spring,No,96701,302.0
2025-05-22,13.1,7.9,17.9,0.0,,6.7,1018.6,Bellingham,5,May,Spring,No,96701,303.2
2025-05-23,12.8,9.5,15.7,0.0,,10.1,1020.1,Bellingham,5,May,Spring,No,96701,302.9
2025-05-24,13.7,6.2,20.7,0.0,,3.6,1017.6,Bellingham,5,May,Spring,Yes,96701,593.91
2025-05-25,14.5,10.7,18.4,0.0,,10.5,1015.0,Bellingham,5,May,Spring,Yes,96701,594.71
2025-05-26,14.2,11.2,16.8,6.6,,7.5,1019.2,Bellingham,5,May,Spring,No,96701,310.9
2025-05-27,15.0,9.5,22.3,0.0,,5.4,1022.2,Bellingham,5,May,Spring,No,96701,305.1
2025-05-28,17.5,9.5,25.1,0.0,,8.2,1012.3,Bellingham,5,May,Spring,No,96701,307.6
2025-05-29,14.6,12.9,17.3,4.2,,14.7,1019.8,Bellingham,5,May,Spring,No,96701,308.9
2025-05-30,15.0,7.3,22.9,0.0,,4.6,1023.3,Bellingham,5,May,Spring,No,96701,305.1
2025-05-31,13.1,11.8,15.1,5.9,,8.5,1020.6,Bellingham,5,May,Spring,Yes,96701,599.21
2025-06-01,12.8,8.4,16.8,0.0,,6.9,1026.4,Bellingham,6,June,Summer,Yes,96701,979.81
2023-01-01,-6.0,-11.5,-0.4,0.0,,6.1,1021.1,Yakima,1,January,Winter,Yes,97878,385.51
2023-01-02,-2.5,-3.7,0.1,0.0,,6.8,1016.1,Yakima,1,January,Winter,No,97878,193.26
2023-01-03,-0.5,-2.0,2.3,0.0,,2.2,1015.2,Yakima,1,January,Winter,No,97878,195.26
2023-01-04,0.2,-0.4,2.9,1.5,,10.4,1016.6,Yakima,1,January,Winter,No,97878,197.46
2023-01-05,2.7,-3.1,6.2,0.0,,10.8,1008.1,Yakima,1,January,Winter,No,97878,198.46
2023-01-06,-1.2,-7.0,3.4,0.0,,4.0,1019.5,Yakima,1,January,Winter,No,97878,194.56
2023-01-07,1.2,0.1,2.3,4.8,,4.0,1015.7,Yakima,1,January,Winter,Yes,97878,397.51
2023-01-08,1.4,-0.4,4.0,2.3,,4.7,1008.5,Yakima,1,January,Winter,Yes,97878,395.21
2023-01-09,0.7,-2.0,4.0,3.0,,6.1,1006.9,Yakima,1,January,Winter,No,97878,199.46
2023-01-10,0.2,-3.7,5.1,0.3,,8.6,1008.6,Yakima,1,January,Winter,No,97878,196.26
2023-01-11,2.0,-0.4,5.1,0.8,,4.7,1016.5,Yakima,1,January,Winter,No,97878,198.56
2023-01-12,2.5,1.2,5.1,4.3,,5.8,1019.3,Yakima,1,January,Winter,No,97878,202.56
2023-01-13,3.0,1.2,6.2,0.8,,2.5,1011.4,Yakima,1,January,Winter,No,97878,199.56
2023-01-14,2.5,0.1,6.2,3.6,,7.9,1001.7,Yakima,1,January,Winter,Yes,97878,397.61
2023-01-15,3.8,1.8,6.8,0.3,,2.9,997.7,Yakima,1,January,Winter,Yes,97878,395.61
2023-01-16,2.6,-2.0,9.0,0.0,,5.0,1006.8,Yakima,1,January,Winter,No,97878,198.36
2023-01-17,0.5,-3.7,6.8,0.0,,2.2,1014.8,Yakima,1,January,Winter,No,97878,196.26
2023-01-18,1.4,-2.0,5.1,0.3,,2.9,1013.8,Yakima,1,January,Winter,No,97878,197.46
2023-01-19,0.7,-5.9,9.0,0.0,,4.7,1025.5,Yakima,1,January,Winter,No,97878,196.46
2023-01-20,-0.8,-6.5,6.2,0.0,,5.8,1032.8,Yakima,1,January,Winter,No,97878,194.96
2023-01-21,-2.3,-7.0,0.7,0.3,,4.0,1027.5,Yakima,1,January,Winter,Yes,97878,389.51
2023-01-22,0.9,-4.2,9.0,0.0,,7.6,1028.1,Yakima,1,January,Winter,Yes,97878,392.41
2023-01-23,0.8,-3.7,7.3,0.0,,4.3,1030.7,Yakima,1,January,Winter,No,97878,196.56
2023-01-24,-0.7,-5.4,7.3,0.0,,5.8,1032.4,Yakima,1,January,Winter,No,97878,195.06
2023-01-25,0.9,-4.2,8.4,0.0,,4.7,1036.4,Yakima,1,January,Winter,No,97878,196.66
2023-01-26,0.3,-4.2,10.1,0.0,,4.7,1031.1,Yakima,1,January,Winter,No,97878,196.06
2023-01-27,5.9,-1.5,14.5,0.0,,11.9,1019.1,Yakima,1,January,Winter,No,97878,201.66
2023-01-28,3.0,-3.1,5.1,0.0,,11.2,1021.3,Yakima,1,January,Winter,Yes,97878,394.51
2023-01-29,-2.0,-10.9,0.1,0.0,,10.8,1033.9,Yakima,1,January,Winter,Yes,97878,389.51
2023-01-30,-7.5,-13.1,-0.4,0.0,,4.3,1033.0,Yakima,1,January,Winter,No,97878,188.26
2023-01-31,-2.8,-5.4,0.7,0.0,,2.5,1025.3,Yakima,1,January,Winter,No,97878,192.96
2023-02-01,-2.9,-5.9,1.2,0.0,,2.2,1024.0,Yakima,2,February,Winter,No,97878,192.86
2023-02-02,-3.1,-8.1,5.1,0.0,,4.0,1025.5,Yakima,2,February,Winter,No,97878,192.66
2023-02-03,-1.0,-4.8,6.2,0.0,,5.4,1018.7,Yakima,2,February,Winter,No,97878,194.76
2023-02-04,1.3,-3.1,7.3,2.3,,4.7,1017.5,Yakima,2,February,Winter,Yes,97878,395.11
2023-02-05,3.8,-1.5,7.3,5.8,,6.1,1011.2,Yakima,2,February,Winter,Yes,97878,401.11
2023-02-06,2.9,-0.4,6.8,0.0,,4.3,1026.5,Yakima,2,February,Winter,No,97878,198.66
2023-02-07,2.3,0.1,11.8,0.0,,8.3,1022.8,Yakima,2,February,Winter,No,97878,198.06
2023-02-08,4.1,-3.7,11.8,0.0,,5.8,1030.5,Yakima,2,February,Winter,No,97878,199.86
2023-02-09,3.0,-2.0,10.1,0.0,,3.6,1028.6,Yakima,2,February,Winter,No,97878,198.76
2023-02-10,1.7,-3.7,9.5,0.0,,5.4,1022.8,Yakima,2,February,Winter,No,97878,197.46
2023-02-11,2.0,-4.2,10.7,0.0,,7.6,1024.5,Yakima,2,February,Winter,Yes,97878,393.51
2023-02-12,1.9,-4.2,10.7,0.0,,4.7,1021.4,Yakima,2,February,Winter,Yes,97878,393.41
2023-02-13,5.0,-1.5,10.7,0.0,,19.1,1007.5,Yakima,2,February,Winter,No,97878,200.76
2023-02-14,4.9,-1.5,10.1,0.0,,11.9,1016.3,Yakima,2,February,Winter,No,97878,200.66
2023-02-15,0.2,-7.6,7.9,0.0,,7.6,1026.3,Yakima,2,February,Winter,No,97878,195.96
2023-02-16,0.2,-5.4,7.3,0.0,,2.9,1023.5,Yakima,2,February,Winter,No,97878,195.96
2023-02-17,2.8,-2.0,11.2,0.0,,4.7,1022.1,Yakima,2,February,Winter,No,97878,198.56
2023-02-18,5.7,-0.9,12.3,0.0,,7.9,1017.7,Yakima,2,February,Winter,Yes,97878,397.21
2023-02-19,4.5,-2.6,15.7,0.0,,8.6,1018.5,Yakima,2,February,Winter,Yes,97878,396.01
2023-02-20,6.7,-0.4,15.7,0.0,,14.0,1013.5,Yakima,2,February,Winter,No,97878,202.46
2023-02-21,8.6,-0.9,10.7,0.0,,23.4,998.9,Yakima,2,February,Winter,No,97878,204.36
2023-02-22,0.4,-5.9,1.8,0.0,,18.7,1005.2,Yakima,2,February,Winter,No,97878,196.16
2023-02-23,-6.2,-8.7,-4.8,0.0,,16.9,1015.2,Yakima,2,February,Winter,No,97878,189.56
2023-02-24,-6.8,-13.1,-0.9,0.0,,9.0,1023.5,Yakima,2,February,Winter,No,97878,188.96
2023-02-25,-6.1,-12.0,1.8,0.0,,5.0,1015.9,Yakima,2,February,Winter,Yes,97878,385.41
2023-02-26,-0.6,-5.9,9.5,0.0,,10.4,1002.7,Yakima,2,February,Winter,Yes,97878,390.91
2023-02-27,-1.2,-7.0,3.4,2.3,,6.1,1002.8,Yakima,2,February,Winter,No,97878,196.86
2023-02-28,0.2,-3.7,4.0,0.8,,4.7,1001.1,Yakima,2,February,Winter,No,97878,196.76
2023-03-01,-0.2,-8.1,9.5,0.0,,9.4,1015.2,Yakima,3,March,Spring,No,97878,293.43
2023-03-02,4.7,-0.9,11.8,0.0,,21.6,1012.4,Yakima,3,March,Spring,No,97878,298.33
2023-03-03,4.6,-2.6,11.2,0.0,,14.4,1012.3,Yakima,3,March,Spring,No,97878,298.23
2023-03-04,3.8,-2.6,6.8,0.0,,6.5,1002.8,Yakima,3,March,Spring,Yes,97878,591.07
2023-03-05,0.1,-7.6,8.4,13.0,,7.9,1008.0,Yakima,3,March,Spring,Yes,97878,600.37
2023-03-06,2.4,0.1,6.8,0.5,,5.8,1017.0,Yakima,3,March,Spring,No,97878,296.53
2023-03-07,3.0,-0.4,7.9,0.0,,9.0,1018.2,Yakima,3,March,Spring,No,97878,296.63
2023-03-08,3.0,0.1,5.1,1.0,,7.6,1015.3,Yakima,3,March,Spring,No,97878,297.63
2023-03-09,2.0,-0.9,6.8,0.0,,6.8,1012.9,Yakima,3,March,Spring,No,97878,295.63
2023-03-10,3.6,-0.9,8.4,8.4,,5.4,999.8,Yakima,3,March,Spring,No,97878,305.63
2023-03-11,2.6,-3.1,10.1,0.0,,6.1,1013.6,Yakima,3,March,Spring,Yes,97878,589.87
2023-03-12,3.2,-3.7,9.0,0.3,,6.8,1013.1,Yakima,3,March,Spring,Yes,97878,590.77
2023-03-13,6.0,-0.4,13.4,0.3,,13.3,1005.5,Yakima,3,March,Spring,No,97878,299.93
2023-03-14,3.5,-4.8,10.1,0.0,,6.8,1009.7,Yakima,3,March,Spring,No,97878,297.13
2023-03-15,4.3,-4.2,12.3,0.0,,9.4,1017.8,Yakima,3,March,Spring,No,97878,297.93
2023-03-16,3.8,-5.4,12.3,0.0,,9.4,1026.1,Yakima,3,March,Spring,No,97878,297.43
2023-03-17,3.7,-4.8,13.4,0.0,,7.9,1024.1,Yakima,3,March,Spring,No,97878,297.33
2023-03-18,6.4,-0.9,15.1,0.0,,8.3,1019.6,Yakima,3,March,Spring,Yes,97878,593.67
2023-03-19,7.6,0.1,15.7,0.5,,12.2,1010.0,Yakima,3,March,Spring,Yes,97878,595.37
2023-03-20,9.5,2.3,12.3,4.3,,7.6,1005.0,Yakima,3,March,Spring,No,97878,307.43
2023-03-21,6.4,1.2,14.0,0.0,,7.9,1008.6,Yakima,3,March,Spring,No,97878,300.03
2023-03-22,7.4,-1.5,16.8,0.0,,10.4,1008.7,Yakima,3,March,Spring,No,97878,301.03
2023-03-23,8.3,1.8,14.0,0.0,,12.6,1011.8,Yakima,3,March,Spring,No,97878,301.93
2023-03-24,4.8,-3.1,11.8,0.0,,13.0,1018.5,Yakima,3,March,Spring,No,97878,298.43
2023-03-25,4.2,-5.4,11.2,0.0,,8.6,1021.6,Yakima,3,March,Spring,Yes,97878,591.47
2023-03-26,3.9,-5.9,12.9,0.0,,7.9,1023.4,Yakima,3,March,Spring,Yes,97878,591.17
2023-03-27,3.5,-5.9,11.8,0.0,,10.8,1023.4,Yakima,3,March,Spring,No,97878,297.13
2023-03-28,8.1,4.0,11.2,0.0,,14.4,1012.4,Yakima,3,March,Spring,No,97878,301.73
2023-03-29,9.0,1.2,11.8,0.3,,8.6,1009.0,Yakima,3,March,Spring,No,97878,302.93
2023-03-30,6.9,-3.7,16.8,0.0,,13.7,1007.3,Yakima,3,March,Spring,No,97878,300.53
2023-03-31,6.0,-4.2,11.2,0.0,,16.2,1012.6,Yakima,3,March,Spring,No,97878,299.63
2023-04-01,7.5,-3.7,12.9,0.0,,14.0,1010.6,Yakima,4,April,Spring,Yes,97878,594.77
2023-04-02,2.6,-5.4,9.0,0.3,,7.2,1012.0,Yakima,4,April,Spring,Yes,97878,590.17
2023-04-03,4.5,-4.2,12.3,0.0,,14.8,1013.7,Yakima,4,April,Spring,No,97878,298.13
2023-04-04,4.8,-4.8,12.9,0.0,,7.6,1018.1,Yakima,4,April,Spring,No,97878,298.43
2023-04-05,3.7,-5.9,13.4,0.0,,9.7,1020.5,Yakima,4,April,Spring,No,97878,297.33
2023-04-06,7.8,2.9,11.2,5.3,,5.0,1015.3,Yakima,4,April,Spring,No,97878,306.73
2023-04-07,9.4,3.4,15.7,1.0,,5.0,1009.5,Yakima,4,April,Spring,No,97878,304.03
2023-04-08,8.0,-0.4,14.0,0.0,,9.7,1015.7,Yakima,4,April,Spring,Yes,97878,595.27
2023-04-09,11.4,7.3,16.8,0.5,,18.0,1018.0,Yakima,4,April,Spring,Yes,97878,599.17
2023-04-10,11.3,7.9,12.3,15.5,,5.8,1014.2,Yakima,4,April,Spring,No,97878,320.43
2023-04-11,8.8,-1.5,12.9,0.0,,15.8,1014.1,Yakima,4,April,Spring,No,97878,302.43
2023-04-12,4.9,-2.0,12.3,0.0,,12.6,1015.5,Yakima,4,April,Spring,No,97878,298.53
2023-04-13,7.0,-2.0,13.4,0.0,,7.6,1014.1,Yakima,4,April,Spring,No,97878,300.63
2023-04-14,7.5,-3.1,15.7,0.0,,7.6,1015.3,Yakima,4,April,Spring,No,97878,301.13
2023-04-15,8.5,-0.4,17.3,0.0,,6.1,1018.6,Yakima,4,April,Spring,Yes,97878,595.77
2023-04-16,10.8,0.7,15.1,0.0,,12.6,1013.2,Yakima,4,April,Spring,Yes,97878,598.07
2023-04-17,5.9,-3.1,12.9,1.8,,10.1,1009.6,Yakima,4,April,Spring,No,97878,301.33
2023-04-18,7.0,-0.9,13.4,0.0,,12.6,1009.3,Yakima,4,April,Spring,No,97878,300.63
2023-04-19,7.7,-1.5,14.0,0.0,,13.3,1018.6,Yakima,4,April,Spring,No,97878,301.33
2023-04-20,4.6,-4.2,9.0,1.3,,7.9,1026.7,Yakima,4,April,Spring,No,97878,299.53
2023-04-21,5.9,-0.4,14.0,0.0,,7.2,1026.3,Yakima,4,April,Spring,No,97878,299.53
2023-04-22,11.5,5.7,18.4,0.0,,6.1,1021.1,Yakima,4,April,Spring,Yes,97878,598.77
2023-04-23,13.9,7.3,20.7,1.3,,10.4,1009.7,Yakima,4,April,Spring,Yes,97878,602.47
2023-04-24,11.5,2.9,18.4,0.0,,10.1,1015.4,Yakima,4,April,Spring,No,97878,305.13
2023-04-25,11.1,-0.4,20.7,0.0,,7.2,1021.0,Yakima,4,April,Spring,No,97878,304.73
2023-04-26,13.8,4.0,25.1,0.0,,10.4,1018.8,Yakima,4,April,Spring,No,97878,307.43
2023-04-27,19.3,7.9,24.5,0.0,,10.4,1020.1,Yakima,4,April,Spring,No,97878,312.93
2023-04-28,15.8,4.5,26.8,0.0,,9.4,1018.8,Yakima,4,April,Spring,No,97878,309.43
2023-04-29,17.9,6.8,30.1,0.0,,7.9,1013.5,Yakima,4,April,Spring,Yes,97878,605.17
2023-04-30,21.3,12.3,27.9,0.0,,14.0,1006.6,Yakima,4,April,Spring,Yes,97878,608.57
2023-05-01,15.8,10.7,16.8,0.0,,12.6,1005.6,Yakima,5,May,Spring,No,97878,309.43
2023-05-02,16.1,9.0,25.1,0.0,,10.8,1005.1,Yakima,5,May,Spring,No,97878,309.73
2023-05-03,18.9,10.1,30.1,0.0,,8.3,1005.5,Yakima,5,May,Spring,No,97878,312.53
2023-05-04,22.4,14.5,26.2,0.0,,16.9,1001.0,Yakima,5,May,Spring,No,97878,316.03
2023-05-05,15.3,10.7,16.2,1.3,,10.1,1007.5,Yakima,5,May,Spring,No,97878,310.23
2023-05-06,13.4,8.4,20.7,0.0,,7.9,1011.7,Yakima,5,May,Spring,Yes,97878,600.67
2023-05-07,13.5,2.9,20.7,0.0,,12.2,1013.4,Yakima,5,May,Spring,Yes,97878,600.77
2023-05-08,13.5,4.5,20.7,0.0,,8.6,1013.3,Yakima,5,May,Spring,No,97878,307.13
2023-05-09,14.1,7.9,21.2,0.0,,8.6,1015.7,Yakima,5,May,Spring,No,97878,307.73
2023-05-10,14.2,4.0,24.0,0.0,,9.4,1016.4,Yakima,5,May,Spring,No,97878,307.83
2023-05-11,16.7,5.7,26.2,0.0,,10.1,1018.4,Yakima,5,May,Spring,No,97878,310.33
2023-05-12,18.1,6.2,28.4,0.0,,9.0,1022.6,Yakima,5,May,Spring,No,97878,311.73
2023-05-13,20.6,8.4,32.3,0.0,,17.3,1023.1,Yakima,5,May,Spring,Yes,97878,607.87
2023-05-14,23.9,11.8,31.8,0.0,,15.5,1018.4,Yakima,5,May,Spring,Yes,97878,611.17
2023-05-15,23.9,14.5,31.8,0.0,,8.3,1015.4,Yakima,5,May,Spring,No,97878,317.53
2023-05-16,23.1,14.5,28.4,1.5,,7.9,1016.7,Yakima,5,May,Spring,No,97878,318.23
2023-05-17,19.7,11.8,28.4,0.0,,8.3,1014.5,Yakima,5,May,Spring,No,97878,313.33
2023-05-18,21.7,11.8,31.8,0.0,,7.6,1012.8,Yakima,5,May,Spring,No,97878,315.33
2023-05-19,24.5,15.7,35.1,0.0,,9.4,1015.1,Yakima,5,May,Spring,No,97878,318.13
2023-05-20,25.7,16.2,34.5,0.0,,10.8,1014.7,Yakima,5,May,Spring,Yes,97878,612.97
2023-05-21,24.8,13.4,29.5,0.0,,19.1,1014.1,Yakima,5,May,Spring,Yes,97878,612.07
2023-05-22,16.9,7.9,21.2,0.0,,18.7,1016.9,Yakima,5,May,Spring,No,97878,310.53
2023-05-23,14.7,4.0,22.9,0.0,,11.2,1016.2,Yakima,5,May,Spring,No,97878,308.33
2023-05-24,17.5,10.7,26.2,0.0,,9.7,1014.0,Yakima,5,May,Spring,No,97878,311.13
2023-05-25,19.4,13.4,25.7,0.0,,8.6,1012.4,Yakima,5,May,Spring,No,97878,313.03
2023-05-26,19.6,12.3,27.3,0.0,,8.6,1011.7,Yakima,5,May,Spring,No,97878,313.23
2023-05-27,20.0,9.5,29.0,0.0,,12.2,1010.2,Yakima,5,May,Spring,Yes,97878,607.27
2023-05-28,21.3,10.7,30.1,0.0,,10.4,1010.7,Yakima,5,May,Spring,Yes,97878,608.57
2023-05-29,22.9,11.2,31.2,0.0,,12.6,1008.4,Yakima,5,May,Spring,No,97878,316.53
2023-05-30,21.7,11.2,28.4,0.0,,13.0,1008.8,Yakima,5,May,Spring,No,97878,315.33
2023-05-31,18.7,9.5,24.5,0.0,,19.4,1011.1,Yakima,5,May,Spring,No,97878,312.33
2023-06-01,15.4,4.0,24.5,0.0,,7.2,1014.0,Yakima,6,June,Summer,No,97878,504.79
2023-06-02,18.4,6.8,27.9,0.0,,8.6,1015.0,Yakima,6,June,Summer,No,97878,507.79
2023-06-03,21.5,11.8,30.7,0.0,,9.0,1015.5,Yakima,6,June,Summer,Yes,97878,1000.28
2023-06-04,23.2,15.7,31.8,0.0,,14.8,1015.2,Yakima,6,June,Summer,Yes,97878,1001.98
2023-06-05,23.1,13.4,32.3,0.0,,10.8,1013.7,Yakima,6,June,Summer,No,97878,512.49
2023-06-06,22.8,9.5,32.9,0.0,,10.8,1010.7,Yakima,6,June,Summer,No,97878,512.19
2023-06-07,23.2,11.2,34.5,0.0,,10.1,1008.3,Yakima,6,June,Summer,No,97878,512.59
2023-06-08,25.6,16.2,30.7,0.3,,7.9,1009.0,Yakima,6,June,Summer,No,97878,515.29
2023-06-09,21.3,16.8,22.3,0.5,,10.1,1011.6,Yakima,6,June,Summer,No,97878,511.19
2023-06-10,18.8,15.1,25.1,0.0,,10.8,1013.4,Yakima,6,June,Summer,Yes,97878,997.58
2023-06-11,19.8,10.1,31.2,0.0,,9.0,1012.6,Yakima,6,June,Summer,Yes,97878,998.58
2023-06-12,25.7,18.4,35.1,0.0,,7.6,1010.6,Yakima,6,June,Summer,No,97878,515.09
2023-06-13,27.5,12.3,31.8,0.0,,18.7,1008.5,Yakima,6,June,Summer,No,97878,516.89
2023-06-14,18.0,9.5,24.5,0.0,,19.4,1013.2,Yakima,6,June,Summer,No,97878,507.39
2023-06-15,18.5,12.3,27.3,0.0,,11.5,1016.8,Yakima,6,June,Summer,No,97878,507.89
2023-06-16,21.5,10.1,30.1,0.5,,11.5,1016.8,Yakima,6,June,Summer,No,97878,511.39
2023-06-17,20.3,12.3,26.8,0.0,,16.9,1010.6,Yakima,6,June,Summer,Yes,97878,999.08
2023-06-18,15.7,9.0,20.7,0.0,,15.1,1007.5,Yakima,6,June,Summer,Yes,97878,994.48
2023-06-19,12.7,1.8,20.7,0.3,,11.9,1009.5,Yakima,6,June,Summer,No,97878,502.39
2023-06-20,14.9,10.1,19.0,0.3,,7.6,1018.5,Yakima,6,June,Summer,No,97878,504.59
2023-06-21,15.0,5.1,24.5,0.0,,5.8,1020.6,Yakima,6,June,Summer,No,97878,504.39
2023-06-22,19.1,9.0,27.3,0.0,,10.4,1015.4,Yakima,6,June,Summer,No,97878,508.49
2023-06-23,19.9,8.4,30.1,0.0,,10.1,1012.6,Yakima,6,June,Summer,No,97878,509.29
2023-06-24,19.5,7.9,30.7,0.0,,8.6,1015.0,Yakima,6,June,Summer,Yes,97878,998.28
2023-06-25,22.8,11.8,32.3,0.0,,9.7,1014.6,Yakima,6,June,Summer,Yes,97878,1001.58
2023-06-26,24.4,16.2,30.7,0.0,,13.7,1012.2,Yakima,6,June,Summer,No,97878,513.79
2023-06-27,23.8,12.9,32.3,0.0,,10.4,1009.2,Yakima,6,June,Summer,No,97878,513.19
2023-06-28,24.7,16.8,32.9,0.0,,10.1,1011.6,Yakima,6,June,Summer,No,97878,514.09
2023-06-29,26.4,16.2,35.7,0.0,,10.8,1013.0,Yakima,6,June,Summer,No,97878,515.79
2023-06-30,26.7,12.9,35.7,0.0,,10.1,1013.2,Yakima,6,June,Summer,No,97878,516.09
2023-07-01,26.9,17.9,34.0,0.0,,12.6,1014.9,Yakima,7,July,Summer,Yes,97878,1005.68
2023-07-02,24.4,13.4,31.8,0.0,,11.2,1015.2,Yakima,7,July,Summer,Yes,97878,1003.18
2023-07-03,24.0,12.3,31.8,0.0,,10.4,1014.8,Yakima,7,July,Summer,No,97878,513.39
2023-07-04,22.9,12.3,32.3,0.0,,9.0,1015.8,Yakima,7,July,Summer,No,97878,512.29
2023-07-05,24.2,12.3,34.5,0.0,,9.7,1013.0,Yakima,7,July,Summer,No,97878,513.59
2023-07-06,25.3,13.4,35.7,0.0,,10.1,1009.7,Yakima,7,July,Summer,No,97878,514.69
2023-07-07,27.1,15.1,36.2,0.0,,9.4,1007.1,Yakima,7,July,Summer,No,97878,516.49
2023-07-08,26.8,16.8,36.2,0.0,,9.4,1007.4,Yakima,7,July,Summer,Yes,97878,1005.58
2023-07-09,27.8,19.5,36.2,0.3,,12.2,1007.1,Yakima,7,July,Summer,Yes,97878,1006.88
2023-07-10,25.7,17.9,31.2,5.1,,14.0,1010.7,Yakima,7,July,Summer,No,97878,520.19
2023-07-11,22.4,11.2,31.8,0.0,,8.3,1013.8,Yakima,7,July,Summer,No,97878,511.79
2023-07-12,24.5,15.1,32.3,0.0,,10.4,1012.9,Yakima,7,July,Summer,No,97878,513.89
2023-07-13,24.0,11.2,32.9,0.0,,7.9,1015.3,Yakima,7,July,Summer,No,97878,513.39
2023-07-14,26.4,17.9,35.1,0.0,,8.3,1016.5,Yakima,7,July,Summer,No,97878,515.79
2023-07-15,27.8,15.1,37.9,0.0,,9.4,1014.7,Yakima,7,July,Summer,Yes,97878,1006.58
2023-07-16,29.7,19.0,37.3,0.0,,13.0,1011.2,Yakima,7,July,Summer,Yes,97878,1008.48
2023-07-17,25.7,16.2,27.9,0.0,,16.9,1014.1,Yakima,7,July,Summer,No,97878,515.09
2023-07-18,20.9,10.7,30.7,0.0,,6.8,1018.1,Yakima,7,July,Summer,No,97878,510.29
2023-07-19,23.8,12.9,34.5,0.0,,9.0,1017.1,Yakima,7,July,Summer,No,97878,513.19
2023-07-20,26.1,13.4,37.3,0.0,,11.9,1014.5,Yakima,7,July,Summer,No,97878,515.49
2023-07-21,28.8,17.3,36.8,0.0,,9.7,1013.6,Yakima,7,July,Summer,No,97878,518.19
2023-07-22,27.0,15.1,35.7,0.0,,7.6,1013.5,Yakima,7,July,Summer,Yes,97878,1005.78
2023-07-23,26.4,15.1,35.7,0.0,,12.6,1010.6,Yakima,7,July,Summer,Yes,97878,1005.18
2023-07-24,24.9,13.4,30.7,0.3,,8.6,1012.8,Yakima,7,July,Summer,No,97878,514.59
2023-07-25,20.9,12.9,29.0,0.0,,7.9,1017.8,Yakima,7,July,Summer,No,97878,510.29
2023-07-26,20.7,9.0,29.0,0.0,,7.9,1017.2,Yakima,7,July,Summer,No,97878,510.09
2023-07-27,23.0,14.0,31.8,0.0,,8.6,1013.6,Yakima,7,July,Summer,No,97878,512.39
2023-07-28,23.7,14.0,31.8,0.0,,9.4,1014.1,Yakima,7,July,Summer,No,97878,513.09
2023-07-29,24.3,12.9,33.4,0.0,,11.9,1013.9,Yakima,7,July,Summer,Yes,97878,1003.08
2023-07-30,24.0,15.1,31.2,0.0,,8.6,1015.4,Yakima,7,July,Summer,Yes,97878,1002.78
2023-07-31,21.5,8.4,31.8,0.0,,7.9,1016.1,Yakima,7,July,Summer,No,97878,510.89
2023-08-01,24.0,10.7,32.9,0.0,,7.6,1014.9,Yakima,8,August,Summer,No,97878,513.39
2023-08-02,25.3,12.3,35.1,0.0,,10.8,1013.4,Yakima,8,August,Summer,No,97878,514.69
2023-08-03,26.2,13.4,35.1,0.0,,7.2,1014.3,Yakima,8,August,Summer,No,97878,515.59
2023-08-04,26.7,20.1,30.7,0.5,,10.4,1016.5,Yakima,8,August,Summer,No,97878,516.59
2023-08-05,21.8,17.9,27.3,1.5,,6.8,1018.5,Yakima,8,August,Summer,Yes,97878,1002.08
2023-08-06,22.2,17.9,30.1,4.1,,5.0,1018.4,Yakima,8,August,Summer,Yes,97878,1005.08
2023-08-07,23.7,15.7,28.4,2.5,,9.4,1016.2,Yakima,8,August,Summer,No,97878,515.59
2023-08-08,22.3,12.3,31.8,0.0,,6.5,1013.1,Yakima,8,August,Summer,No,97878,511.69
2023-08-09,25.2,17.9,31.8,0.0,,14.8,1008.9,Yakima,8,August,Summer,No,97878,514.59
2023-08-10,21.7,10.7,30.7,0.0,,7.2,1011.2,Yakima,8,August,Summer,No,97878,511.09
2023-08-11,23.3,15.1,32.9,0.0,,10.8,1013.2,Yakima,8,August,Summer,No,97878,512.69
2023-08-12,26.5,18.4,33.4,0.0,,12.6,1016.5,Yakima,8,August,Summer,Yes,97878,1005.28
2023-08-13,25.9,14.5,35.7,0.0,,11.5,1018.7,Yakima,8,August,Summer,Yes,97878,1004.68
2023-08-14,26.5,14.5,38.4,0.0,,9.4,1014.8,Yakima,8,August,Summer,No,97878,515.89
2023-08-15,28.6,17.3,40.7,0.0,,10.1,1012.5,Yakima,8,August,Summer,No,97878,517.99
2023-08-16,30.8,16.8,40.1,0.0,,7.9,1011.5,Yakima,8,August,Summer,No,97878,520.19
2023-08-17,28.5,17.3,36.2,0.0,,10.8,1006.7,Yakima,8,August,Summer,No,97878,517.89
2023-08-18,26.6,16.2,34.0,0.0,,10.4,1006.5,Yakima,8,August,Summer,No,97878,515.99
2023-08-19,21.7,9.0,29.5,0.0,,10.1,1013.4,Yakima,8,August,Summer,Yes,97878,1000.48
2023-08-20,19.5,9.5,29.5,0.0,,8.6,1011.4,Yakima,8,August,Summer,Yes,97878,998.28
2023-08-21,19.5,11.8,27.9,0.0,,7.6,1008.0,Yakima,8,August,Summer,No,97878,508.89
2023-08-22,21.2,11.2,27.9,0.0,,8.3,1012.2,Yakima,8,August,Summer,No,97878,510.59
